,stars,rating,text
133,1,Negative,"worst delivery service in the las vegas pizza market.  the first time i ordered pizza it took 1 hour and 30 minutes to get my pizza.  this time i ordered, told them on the phone i would pay cash and they show up and tell me they don't have change for my 2 twenty dollar bills.  really?  what a mess this place is.  i have no idea how they stay in business.  time for me to give some of the other places a try."
134,1,Negative,"pass this place- the food and service here were awful. 

we came into this place with a reservation when we arrived in vegas in september and right off the bat were not greeted at all. we should have known from there the experience would be bad. 

we sat down and were immediately rushed into ordering our food and drinks- after our drinks came, which were blah, our food  finally came. we ordered a traditional pepperoni pizza and a side of their so-called-famous meatballs. 
the pizza was so greasy that the oil was literally dripping off the side of the pizza while it was sitting on the stand. when we picked up a slice it would fall apart bc it was so greasy.

the meatball was just ok. nothing to write home about. 

when our server came back to check on us we mentioned to her that the pizza was on the greasy side. she then said in a very rude tone that ""that is how it is and that is normal for all pizza"". i was offended with that remark. she has no idea what kind of pizza is normal if she thinks that was normal. 

any who, the manger came over and had a very similar attitude. 

we paid our expensive tab and left- never to return, as i urge you to do the same."
135,1,Negative,"the positives: staff was friendly and the beer was cold. that's it. 

two kids spaghetti and meatballs was disappointing. noodles were cooked fine, the meatballs were small and bland, and the sauce was runny and wasn't nearly enough to coat half the noodles let alone the entire plate. and for $6 each that's ridiculous. 


we order the mama's supreme pizza. the order took well over 30 min for the pizza. half the crust was burnt. the toppings were limited and the flavor was blah.  

very disappointed and won't be returning."
136,2,Negative,"the last time i was at hot rocks, i had the most interesting and delicious pizza experience.  if i had written a review that time i would have given it 5 out of 5.  oddly, i hadn't been back in quite a while until just recently.   

this time i ordered the macedonian  pasta with a starter green salad.  the salad was unique... but not good at all. it was waaayyy  overdressed. it tasted like every ingredient had been pickled  and then doused in lemon juice. i couldn't handle more than a couple mouthfuls before i gave up. 

the pasta... looked good.... sounded good.. but again was overdressed. there was so much dried basil in the sauce.. and instead of a light pesto.. the dish was swimming in oil. i'm not kidding. it was more like oil soup with penne noodles.  

i'm was supremely disappointed.  but i will say the service was excellent. the server did come by and asked how everything was but i didn't have the courage to send my food back... 

not saying this place doesn't know how to do pizza... and maybe i came on a bad night..  but i would be wary of ordering the pasta and salad."
137,2,Negative,"bleh.

maybe their pizza slices + pop deals are decent value, but my standard medium regular pizza (plus pineapple - yum!) was only a teeny tiny marginally fractionally  bit nicer than the same order at the neighbouring pizza pizza, but three dollars more expensive.

i'm also pretty sure one of the staff members who dealt with me was high. 

judge me all you like, but i'll head back to pizza pizza next time."
138,2,Negative,"if you're looking for cheap, i guess this is the place.  

they serve all of the pizza and salad you can eat for $5.49 (soft drinks are $1.79, or free for seniors).  there's a temporary lunch special for $4.99 including drink.

the two types of salads were fresh tasting and good.  they had a variety of pizza to choose from.  while the pizza looked really good, the taste didn't match the appearance.  it really tasted like inexpensive frozen pizza that you'd get from a grocery store (i didn't see them making it, but i wouldn't doubt that it was made in a factory somewhere and shipped frozen) and the crust tasted like cardboard.

the place really isn't meant for ""pizza snobs"" to enjoy a quality pie.  it's meant to be a cheap alternative to mcdonalds, and it seems as though it's marketed that way (photos of kids and teens eating pizza hanging all over the walls, arcade in the back, ""macaroni and cheese pizza"" as one of the types).

there were teens and families with small children everywhere.  i was the only person not there with someone under 18."
139,1,Negative,"cashier takes my order for (the last of) cheese pizza while i wait in line to buy cigarettes. 
woman ahead is told her total, her response ""oh yea i forgot, can i get that cheese pizza"" 
why ask me if you're going to make me wait? i didnt forget to order, she did. she should have had to wait. university student vs an employee on a limited break. which was explained to her, minimum wage doesnt inspire much care for the customer... fuck this spot"
140,2,Negative,"first, it took about 5 minutes of waiting before we were even noticed. then the host told us just to sit wherever (why have a podium and a host if tou have open seating?) our host said it would be another 15 minutes because they stoke the fire at 4, but when we sat down our waiter said it would be 45 minutes. we waited and when we got our pizza it was extremely soggy, we couldnt even hold it without one hand on the bottom. our waiter only showed up once to half fill my water. overall not a good experience. go to a different grimaldi's"
141,2,Negative,the wait is ridiculous even for being busy. there was an hour before our pizza even went into oven. no pizza is really that worth it. i've had better.
142,2,Negative,"not impressed with this place at all!

i've eaten here many times and it gets increasingly disappointing every time.  the sushi pizza is more like a flat bread sushi pizza, so it's almost  like fried toffee when you try and chew it.... very gross.  the gyoza is okay, cooked well and very tasty, but the seaweed salad is horrible.  the maki's and hand rolls are never spectacular.   
and you know this would all be forgivable if this place was cheap, but it's pricey for what you're getting.  i would pass on this one."
143,1,Negative,absolutely terrible service. our server was the most clueless guy. he told us that he didn't recommend the lasagna and the extra thin crust pizza. so i ordered anyways.  pizza was ok.  the lasagna tasted like the forest floor. this place is terrible.
144,2,Negative,"we ordered from this location last night for the first time in about 8 years. 

we got take out because we were busy and we wanted to take out some place close. we usually go to little joe's pizza as it is our favorite, but it would have been an additional 20 minutes and everyone was hungry now. 

on the phone, we ordered the family special. one large pepperoni and a large pineapple pizza with a side of cheesy bread sticks and a 2 liter bottle of pepsi. one we got home we discovered that their large size pizza was about 14"". little joe's pizzas large pizza is 16-18 inches so you can see our disappointment in the size of pizza huts pizza. the bread sticks were good. i liked their marinara dipping sauce. i didn't mind eating the pineapple pizza even though it seemed greasy and the crust was light and fluffy. the pepperoni tasted horrible which turned my husband off to ever ordering here again in any situation. 

i'm only giving it 2 stars due to the taste of the pepperoni pizza and the small size. for the same amount of money at little joe's pizza i could have fed 2 more people so i don't feel i got the best bang for my buck."
145,1,Negative,"we will never go to this sauce again. i ordered a salad and a pizza. we finished the salad and waited and waited for the pizza. i got up and asked the waitress if they forgot the pizza, she laughed and said yes that they forgot and it would be 10 min before we could get it.  she never apologized or offered to take some of the price off, nothing. just rude!!"
146,1,Negative,absolutely horrible!! messed up the order called back to get it fixed and they were rude about it... burnt the pizza and refused to replace it cuz a piece of it was missing... ordered a geek salad and was given italian and caesar dressing!! will not be ordering from them again!! terrible
147,1,Negative,"we ordered on a wednesday at around 5:30 pm. the order arrived by 6 and was fresh and hot. it was, however, missing the potato wedges which we called the store about. they were redelivered about 45 minutes later. after calling about the wedges (which my daughter really wanted, so she didn't eat), we realized one of the pizzas was missing half the toppings. decided not to call. the online ordering was good but does not allow for 1/2 and 1/2 pizzas. not really family friendly.

sorry pizza 73, not gonna order again."
148,1,Negative,"i ordered one small pizza and one medium pizza directly off their menu with no special additions.  that is not what was delivered to my door.  this was late on a monday night too. not like some busy weekend rush or dinner hour to get in the way.  

the real frustration came in trying to fix the order. after calling the place three times, i was put on hold, hung up on, unable to talk to the same person twice, major communication issues, and not once offered an apology or way to fix this.  they really need to work on the customer service. over two hours later i was left with two small pizzas totaling $ 35.

while i can't vouch for the actual taste of the pizza since i ended up with plain cheese, the service sucks.  this place just lost my business. not worth the hassle.  i wish the best of luck to the rest of you!"
149,1,Negative,"i used to like their pizzas, but twice already i couldn't get in! first time, i get a rude employee saying that we aren't open! and tonight i rang the doorbell twice and i was ignored!

and another thing...why did you stop serving bacon on pizzas?"
150,1,Negative,"we ordered after edc last night, we got home and were starving and found their menu slipped under the door of our hotel room, it took over an hour to arrive, then when it got here it was 1 pizza short and we had 1 extra two-liter bottle of pepsi.

when we had ordered, the woman on the phone when we ordered, repeated our order back to us and it did include only 1 pepsi and 3 pizzas instead of the two we got.

i told the delivery guy we didn't order two bottles and he just gave me attitude and said: ""it's what the receipt says, it's just $3 more"".

i didn't care that it was just $3 more, my point was we did not want two pepsi's.

then when we called to complain the woman on the other end of the line also had a shitty attitude saying it wasn't their fault that they took the order wrong and that they're just human, mistakes happen.

they told us we could get the pizza we were missing but we would have to return the extra pepsi and pay the remainder of the cost of the pizza plus it would take another hour to arrive.

worst service and attitude ever."
151,1,Negative,"just got back! this is the third time in a row that pizza was burnt. not only mine but several others as well. also the garlic knots burnt. such a shame. i do not think i will be going back to this place now. how one cannot tell when something is burnt is beyond me. again this was the third time in a row.  heck, even the other person sitting at another table said their fries were burnt as well... open your eyes before you have no more locals coming!!!"
152,1,Negative,"what a freak show.  waited for a pizza order and watched the counter guy getting his neck and cheeks rubbed by another guy who was wearing a grey coat and was obviously not working there at the time.  another employee start laughing and a fight broke out behind the counter.  they carried the guy in the grey coat out the door and he was swearing up a storm.  the guy he punched eventually waited on me.  i don't know who owns this place but they need to know what happened and what a bunch of misfits are working there.  great food.  creepy employees.  keep the recipe, get new help.  others witnessed this crap.  happened on thursday around 7:30 pm.  never again."
153,1,Negative,completely awful.   ordered a pizza and it took 1 hour and 15 minutes and the place was only 1/4 busy and they got it wrong twice.  we didn't realize the 2nd screw up until we got home.  we assumed after the 1st screw up and apology they'd get it right. the bartenders were dancing like they wanted to have fun but paid zero attention to our order.   will never go back.
154,1,Negative,order came cold and incorrect. ordered off grubhub. no fault with grubhub. won't order pizza from this restaurant again.
155,1,Negative,"i would like to give it no stars.  the pizza was burnt.  we ordered a cheese plate, and the only thing they got right was the olives (which is standard).  i had to ask for the flatbread that came with it.  we ordered one cheese and two meats... i got two cheeses and one meat and it wasn't even the meat that we ordered.  my cloth napkin had holes in it.  but the bartender is flirting with my boyfriend to make it right... this place sucks."
156,2,Negative,make sure you zero out the  tip area on your credit card slip when papa johns delivers ( used to be camfield corners now relocated to johnston rd.. )  .... 2 times now... someone between here & there added a tip to my debit card  purchase after getting a cash tip too.... i finally think hubby learned a lesson... !!!  papa johns offered us a couple free pizzas to rectify the situation.... ummmm no..... a 5 year customer has been lost ....and hungry howies has gained a new customer !
157,2,Negative,"nice people. very friendly.  provided some free garlic sticks while i waited for my pizza.  i took advantage of some website coupon deal to get a large pepperoni pizza for around $10 (dine in only).    while the pizza was worth $10, i would've felt a little ripped off had i paid the normal price (closer to $18 i believe).  the dough is very good (which is supposedly what they are known for), but the sauce, cheese and pepperoni toppings -- i found them all to be similar to what you would get from a made fresh  pizza you get at a grocery store or one of the wholesale club places.  while there is no such thing as bad pizza, there is pizza that is just ""so-so"" such that i don't really have any desire to go back and order it again on a regular basis.  such is the case here."
158,1,Negative,"ordered 2 larges. one all dressed one plain. received pepperoni instead of plain with giant air pockets. when called back after 10 attempts because their phone lines were busy, i was told that it was a mistake. yes i agree sending me the wrong pizza is a mistake but the cook placing a pizza with giant air pockets in it which is also 2 inches in diameter smaller than the large ordered in the box isn't a mistake, it was intentional. i have posted the picture. replacement pizza arrived 2 hours after my initial order with crust just as bas and ice cold. thank, never will we order here again."
159,1,Negative,"went here at 11:30 on a tuesday, most of their menu was not available. they said they had no toppings except cheese and pepperoni. the woman at the counter was not apologetic or anything. how can you advertise as a top vegas pizza place and only have two types of pizza a half hour after opening?

i'm vegan and we came here just for the pizza. not to pay for parking, walk all the way in and just get turned away. unacceptable. 

we asked if they'd have vegan pizza soon and they said ""maybe by dinner time.""

deserving of zero stars really."
160,2,Negative,"update:  i revisited the place today because i thought i'd give them a second chance, after all they are just opening.

their problem is that they haven't figured out how to do a wood-fired, thin-crust pizza.  while the toppings are very good, their pizza is greatly diminished because their crust isn't right.  great wood-fired crust should be a bit crisp on the bottom--but not burnt.  theirs is soggy.  i first went in during the evening.  this time i went in at lunch time.  there was a manager there this time who came by and asked how things were. i told her that the pizza wasn't great because the crust was soggy and tough.  she indicated that they weren't baking it long enough and would work with the cooks.  

imho, the difference between just average pizza and great pizza is in the crust.  it's easy to use fresh ingredients, not so easy to make a great crust.  this is where they are falling down.  hopefully time will tell if they get this one right, but for the cost ($15+) for a 6-slize pizza and a drink with a sub-par crust is too much to pay.

=====================================================================
it is obvious that the owners put a lot of money and effort into this place.  it is very nice inside.  the seating is comfortable and well decorated. 

however, decor alone does not a restaurant make.  when i first walked in i sensed a problem because the place smelled like burned popcorn.  i dismissed that and i ordered a pepperoni, kalamata and mushroom pizza.  pretty standard.  their first attempt came out with the crust totally cremated.  it was scorched on the top and incinerated on the bottom, yet the center was still raw.  i took it back and asked for a re-do.  the second attempt came out a little better, but the crust was just doughy, floppy as a dish rag and basically gross.   the toppings slid off into a pile of mush on my plate.  

i think the basic problem is that the place is being staffed by a bunch of young kids.  they have no idea what they are doing, and there is no management there to help.  they have a lot of money tied up in it,  and it is a shame that there is no one there to watch the shop."
161,1,Negative,"the pizza here is horrible. i've ordered it a few times because it's open 24/7 and let me tell you, it's bad. prices are great, but it doesn't make up for pizza that tastes like left over garbage dump pizza.

the delivery guys will never bring the pizza to my door. they make me walk out of my complex which is quite large. i order delivery for to the door delivery, not walk, balance two pizzas and a 2 liter while trying to type my door code in... no thanks.

i also had an issue, which will be my last time dealing with these idiots. i ordered a pizza, it was never delivered, and upper management is refusing to refund my credit card of the charge. they have been giving me the run around on the issue for over two weeks, and now they are flat out ignoring me, and refusing to refund me."
162,2,Negative,"i find that this pizza is edible but i am confused as to why so many people think it is so spectacular-it seems to be pretty standard delivery style pizza. they have a number of non-standard toppings and specialty pizzas so that might be part of the appeal to some but i prefer plain cheese or just one topping so the quality of the sauce, cheese and crust is most important. this pizza just seems very dough heavy to me which can result in sogginess-if you like thicker crust pizza you might like this place whereas if you like thin crust pizza you probably will not."
163,1,Negative,dominos is dominos. but when i walk in and order and watch my pizza be ready for 40mins. i had to stand up and ask them to look at the name on the box an hour after i ordered. this dominos is slow. drive 5 miles out of your way if you want it. edit: our soda was flat. seriously go get ian's or drive out of your way for dominos don't go to this one
164,1,Negative,"i guarantee this is the worst pizza you could ever get go to the supermarket buy a box of frozen pizza undercook it and there you have it the same taste you will get at this restaurant terrible disgraceful this should never be called the streets of new york because new york's pizza tastes nothing like this it is enormously much better in new york.

don't waste your money eating here"
165,1,Negative,pretty run of the mill bad pizza. tasted like re heated tombstone or other home made. but the place was clean and the guy behind the counter seemed ok.
166,2,Negative,"bad service, bland pizza, and really really overpriced. the whole night, we only saw our waitress maybe 3 times (not even busy, like four tables out of the whole place had people). with the pizza, there wasn't any pazzaz to it... very bland. and lastly; with two people and no appetizers or alcohol, the bill ended up being about $75. for those prices, i'd expect a much better experience. with service and food."
167,2,Negative,"take your pick: 
(sunday evening, party of 7)
-the absentee, surly waiter
-the water dripping from the a/c ducts into our heads
-the overly greasy pizza
-the ravioli literally sitting in oil
-the half-hearted oil & vinegar dipping mixture on the table
-the high prices
-the slow service, despite being one of only five parties dining
-the loud music that desperately screamed 'we're a cool restaurant...we promise!'"
168,2,Negative,"well i was hoping this place would blow my socks off, but alas, my socks stayed tightly in tact. i had been waiting for this place to open for a few weeks and been checking out the menu in the window and online (i'm at the golds every morning, not just a creepy window stalker). we finally got a chance to go a few weekends ago and man, was i disappointed. they were busy, which is expected on a friday night. we had to sit in the lobby of the hotel, which we did but was super awkward. we ordered a few drinks and hit the menu. i ordered the deviled eggs and wifey got teh cheese plate. i went with the short ribs with blue cheese grits while wifey went with teh ricotta pizza with pork belly. the apps were done right, no complaints there. i liked the crispy bacon under the mix in the midle of the eggs, nice touch. the entrees, on the other hand, were sub par. my ""short rib"" dish was a large beef rib, and not a true short rib. i'm not that picky, but when i want short ribs, i want actual short ribs. the meat was super chewy, essentialy beef jerky on a large stick. the glaze tasted good but after wrestling with the knife to cut off a few pieces, that was it. the grits were also bland, no blue cheese to be found. wifey's pizza should have read as pork belly pizza  and it would have been on point. now i know it sounds crazy to compain about too much pork belly, but the entire thing was pork belly and there was no ricotta to be found. it was also super salty and just not very good. the server comped my short ribs due to them being inedible, which was very gracious. i had high hopes for this place and will give it another shot. i'm hoping it doesn't go the way of st francis where it's got tons of potential, but simply can't deliver"
169,2,Negative,"ordered on my mobile app. when we got there, we paid and saw our pizza come out of the oven. waited 5 minutes before the guy behind the counter got around to give us our pizza that was clearly sitting on top of the oven. he was busy cleaning he said."
170,1,Negative,"man, does this place suck. trust the reviews! i ignored the negative ratings, and that was a mistake. i ordered a large pepperoni and pineapple pizza with extra sauce. what i got: large pizza half pepperoni and half ham & pineapple with ""easy"" sauce?? this place is a joke. drive to a different one - it's worth the gas."
171,1,Negative,"stay away.  i'm a woman that just experience verbal assault by a sexist manager.

this is the most disturbing experience i've ever had. they completely messed up our pizza order, took an hour to deliver it then an hour to come back and reimburse us then wanted the whole pizza back as if we should pay for their mistake by not eating.  when we told them we had already eaten some of it they wouldn't reimburse us.

when i talked to the manager about it he was rude.  he talked over me, when i said this was not very good customer service he said ""so what"".  

the managers name is rick and he's sexist misogynist and a very bad man.  

also the food is terrible."
172,2,Negative,"so we recently moved to brookline and this place is just up the road. having a great pizza shop within walking distance is a great thing, unfortunately it is not this place... after two orders of undercooked pizza we tried a final time tonight and specifically asked for the pizza ""well done"" hoping that way it would come out cooked correctly. sadly this was the most undercooked yet and since neither of us enjoy raw dough we won't be back.."
173,1,Negative,"ive eaten here twice now. both times were a great disappointment. first time i ordered pizza it was burnt so badly i couldnt eat it. 
the second time i ordered the meatballs and pasta. the sauce is so bland it makes store bought taste great ! 
please do yourself a huge favor and try one of the many other restaurants in town. you will thank me later."
174,2,Negative,"been going to nello's for years, but after last night, i'm taking some time off and spending my pizza $ elsewhere.  not crowded, table for 3 in the bar....2 entrees came out quickly while i waited for a woodfired pizza.  my wife's salad was missing the pancetta as advertised.  my pizza finally arrived but was made incorrectly...i was told no problem, we'll make another one....waited, waited and bingo another wrong pizza - this time it wasn't even close. after 2 hours i asked for the check and i'm gone.  nello's get it together please and do something about your pizza dough - it's like cardboard lately.  headed to florencia for a while....and so is my $."
175,2,Negative,what to say about this place didn't really get a try the pizza too much after waiting 40 minutes for the food they made it wrong the couple bites that i had i was not impressed at all italian beef that's horrible i think i could have got better sandwich at arby's the greek salad was very small mediocre dressing had no flavor the tomato soup tastes like something out of a can overall very disappointed only thing it made it worthwhile was the manager comp in the mail and sending us home with a spinach pizza tried that one was not very good but thanks to the manager i will give it another chance maybe in a few months after they've been open for a while
176,1,Negative,this is a pizza 73 place with a different name same crap pizza and same horrible wings just like 73 only you pay more money for the pizza here then at 73 and it's the exact same product plus it took them one and half hours to deliver it to my  place 10mins away on a wednesday night i'm  being generous with the 1 star rating
177,2,Negative,i've been here twice now. the first time i wanted to try their pizza but the oven was broke. i ended up only ordering a shake. i went back a second time (after a phone call ensuring the pizza oven was up and running). i was not impressed. i'm not sure what was weird about. the sauce? the cheese? i've had way better pizzas. loved the milkshake. i give it two stars because my husband likes it and i have to tolerate it for him.
178,1,Negative,"i feel bad giving this place such a bad review based on my experience a couple of months ago, and never usually dislike places this much, but here i am.  i am a resident of the bloor/kingsway area in which this restaurant is situated.  now if you know the strip of bloor where this restaurant is, you know that every second place is a restaurant, and they are all pretty busy.  with the selection of restaurants in this area and other italian restaurants in etobicoke (just go to la veranda around the corner!!) i don't know how this place stays open based on my experience.  there is just so much better italian in etobicoke to be had.

anyways, i have been here twice.  the first time was something like 2 or 3 years ago with a friend for a casual dinner and i think i may have had a salad or something.  i don't really remember my experience, i just remember i wasn't unhappy with it and generally enjoyed the experience and decor of the restaurant. but this review isn't based on that.

so a couple of months ago my boyfriend and i were craving italian and wanted to go somewhere close by.  i wanted to go somewhere new and my boyfriend hadn't been there before.  being a creature of habit, he wanted to go to la veranda around the corner which is an etobicoke failsafe of ours but i insisted on coming to sempre.

my boyfriend went to culinary school and is a sous chef at a very busy italian restaurant in toronto and he really found the menu to be lacking.  he wasn't super hungry and ordered a pizza.  i ordered a pasta (don't remember what it originally was now) which took a super long time to come (even though it wasn't very busy), and when it finally came out i noticed that it really did not seem to match the description of the pasta that i had ordered.  i recall that when giving my order to the waitress she seemed slightly confused with what i had asked for even though what i had ordered was right there on the menu, and i didn't ask for it with any changes or anything.  i recall the pasta i originally had ordered was supposed to have a white sauce and the one i received had a rose sauce, as well as being tortellini.  i was honestly so hungry at that point and not one to complain anyways that i just decided to eat it.  well, if what i had received had turned out to be good i wouldn't have been too unhappy but i honestly would equate the pasta and sauce to some crappy wedding banquet hall food.  the tortellini had no flavour and tasted like something i could have boiled at home from a package from costco.  the pasta was definately not made in house.  the sauce was probably the worst part and made me dislike it so much.  it was just too thick, had no flavour, and just so reminescent of crappy banquet hall food and generally unpleasant.  the pizza was not up to par of what you would expect to find from an italian resto in toronto, had not much sauce and the crust wasn't great.  

there are tons of options along the bloor strip, if you really want italian skip this and go to la veranda around the corner."
179,1,Negative,"something has changed for the worse here.  we are long time regulars and i have to agree with erica v that on the last two pizzas the crust has been soggy / gummy and the sauce was runny / watery even when ordered well done and crispy.  so much so i called the manager last night. this used to be good pizza but sadly no longer. they've either changed ingredients, recipes and/or chefs.  last week's sausage pizza tasted like bagged hospital grade meat."
180,1,Negative,"i always get good pizza from here. 

tonight i called in my order and drove down to wait for it. as i was sitting waiting in front of the big glass window,  a driver pulls up, walks in and when the other guys went to the back he grabbed some chicken pieces and shoved it in his mouth. then he proceeded to stick every one of his fingers into his mouth up to his knuckles. i'm not exaggerating. then he wipes his mouth with the same hand. then his nose, then he did his fingers again. then his nose again. and his fingers one last time. 

 i thought he would at least wash his hands, but then he grabbed someones wings then he took a pizza did something with it then put the order out for pick up. i walked in real quick and asked the guy who just walked up to the counter if that order is mine, he said no i said good because if that is mine i don't want it. i told him what happened and he told the guy to wash his hands..... i feel bad for the people who had this guy deliver their food tonight around 6:15pm. yuck"
181,2,Negative,"hit or miss. the first time i went the food was amazing so much so i i went back for a second time in a week. the first time i got a 'build your own pizza' with alfredo sauce and chicken. the second time i ordered the same thing and they forgot the alfredo but put it on the side, okay fine it was still good. today, i ordered food to pick up and ordered the same pizza for a third time. i was told they didn't have alfredo sauce for pizza only white garlic or red sauce (even after having it twice!)  i asked if they could put the alfredo on the side like the did before, the woman taking my order said they could ( i don't understand why it can be put on the side and not the pizza.) i picked up the food and brought it home and the ""alfredo"" was literally warm milk with salt at the bottom literally! needless to say, i'm beyond angry. the quality has gone down consistently since my first visit, i won't be returning."
182,2,Negative,"i lost a little faith in this city by how celebrated this place is. serviceable at best. cheese blend is highly questionable, mine was rubbery really. crust was ok. if you think this is the ultimate then i question your dedication to pizza consumption.

ps: the spot is cash only, which is also annoying."
183,1,Negative,"do not!!!!! order through romano's pizzeria. horrific customer service. i was told that i would not be refunded my $20 order...  for my extremely cold pizza that they said was fresh out the oven. the pizza felt like it had been sitting out for a few hours ... that's absolutely disgusting.... the manager refused to refund me $20... 
i waited in my car with my 2 month old new born for almost an hour!!!! to get an extremely cold disgusting pizza. again what horrific customer service. we had to buy an alboa pizza to sastify our  pizza craving...  i would highly recommend not ordering through this disgusting horrific cold gross pizza place. they don't care about what they serve you. & again the customer service was absolutely terrible!!!!! my pooor new born child having to wait in the car for over an hour because they didn't have their times right. for a disgusting cold pizza that not even my dog would eat. if you want awful gross pizza then this is your place ... other then that spend your money elsewhere. would never recommend this place to anyone!!!!! in this lifetime."
184,1,Negative,"i came in to the restaurant at 4:30pm. it was mostly empty, however the service was slow and inattentive. 

i ordered the clam pizza and am sorry i did. the only clams on the pizza were 1-2 still in the shell on each slice. you had to scrape them out yourself. i would rather eat my pizza rather than work for it. furthermore, this resulted in very little crab meat on the pizza. lastly, there were clam shells broken off and melted into the pizza. they were hard to see. thus, there were 2-3 bites i literally has to spit out as i was chewing clam shells. 

when i pointed this out to the waitress amanda she said sorry and she would tell the chef. she even admitted that this was not the first time this has happened. despite my complaint there was not an offer to deduct a portion of the bill or offer of free dessert or something to compensate. 

disappointing."
185,1,Negative,"just got delivery from here and wtf... ordered the half sheet pizza and at some point it was evidently sideways from there to here. we got 2 toppings on one side, 2 on the other and when we opened it, about 1/4 of the pizza was ""mine"" as the other ingredients had slid over. this in itself might not be a problem - i could maybe give it an ""eh, whatever,"" but then in taking 2 bites, i knew that for how greasy the pizza was, if i ate it my digestive system would be in for a cleansing if you know what i mean. 

i called them back and said i wanted my credit card refunded. she had to call the owner. the driver promptly came back with a ""transaction voided"" receipt and i was told that the amount would be credited to my account within 2-3 business days. oh, and incidentally, they even asked us to return the 2 liter of soda - so we had to pour it back into the bottle from our glasses. i should have said i was keeping it for the inconvenience, but you know, whatever. 

needless to say i will not be ordering from nunzio's again."
186,2,Negative,kinda disappointing. it was a late night pick and kinda wanted to send it back. the veggies and meats on pizza was delicious but the crust seem pre-made and the cheese and sauce had no flavor.
187,1,Negative,this is pretty bad pizza. we ordered because it could be delivered to hotel  ...tastes like cardboard very light on toppings...i would never order again. i think it might be frozen digorno. the salads were lettuce w three tomato slices..some of lettuce was turning.
188,2,Negative,"this review is based my latest experience. i have always ordered from magura, mostly satisfied with my orders. i ordered hawaiian pizza with bell peppers and fingers. now magura is a little over 5 minutes away.  i used the eat24 app to place order at 1624 and was supposed to arrive at 1708. the food arrived 15 minutes later.  so it took 10 minutes to cook the food. doesn't pizza take longer to cook? the bell peppers were missing from the pizza. it must  have been pre-made. the fingers were greasy and tasted weird. i should have taken a picture. the fries were good. had to throw the fingers out. won't be ordering from there for a while."
189,1,Negative,"ordered and picked up two pizza's tonight, asked for extra sauce on them. no extra sauce on either and didn't get much cheese on one of them that was suppose to be half cheese half sausage. called and spoke to saba the manager and he said it was my fault for ordering extra sauce, ""the cheese sucked up the sauce"". what?! refused to replace. never had this problem before. not worth $45 i spent for two pizza's."
190,1,Negative,"so yeah, i'm reviewing a chain. i wanted to try the ""new and improved"" domino's pizza. everything those commercials said about their old pizza was true-- cardboard crust, ketchup sauce, bad toppings. so, is the new domino's better than the old? 

yes, but that's not saying much-- it moves up from negative stars to 1, perhaps1.5 stars. the cheese and toppings are much improved. the cheese abundant and tasty and the mushrooms were thickly sliced whole brown mushrooms. really good. the sauce was a bit salty and bland-- not horrible, but nothing to write home about. 

they still have a problem with the crust. the crust on both mediums we ordered was mushy and underdone. while it wasn't as blatantly offensive as old domino's crust, it still had a lingering aftertaste like those bisquick pancakes mom used to try to feed us in the 1970s. add to that an abundant dusting of garlic salt and you've got a taste reminiscent of your first boyfriend's attempt to make you an ""italian"" dinner with garlic bread. i had no idea they even made garlic salt any more. it hasn't improved. 

so, the pizza has improved, but not enough for me to ever eat it again."
191,1,Negative,i normally order pizza from this location on a regular basis. i would carry out but this was my 1st time having it delivered...i completed my order at 7:00 it was confirmed on the delivery tracking that the order would be delivered at 7:37 well i did not get my order until 8:15. almost 40 mins after the tracker staled that i would have my food. the pizza was cold and my wings were under cooked. i called the establishment and was told i could get a free pizza :( the manager stated that she would used this as a coaching opportunity for her drivers. honestly that is not my issue. it will be a while before i return here.
192,1,Negative,seriously the worst service i have ever got in my life . we called in to order a pizza and the kid on the phone couldn't even figure out how to take my order then i told them 3 different times we had cash and to please bring change for it . you think they brought change ? nope they tried to give us change back as if we were tipping the kid 20$ for the delivery . 3 timesssss i told them .  horrible cold pizza too i will never eat with pizza hut ever again . ever!!!
193,1,Negative,"went in for lunch, looked good so i ordered a slice of pepperoni pizza, and some garlic parmesan fries. they burned the pizza and under cooked the fries. but to top it off, the order came to $10.27(pricy but whatever its vegas), and i gave them a dollar tip (wrote on the reciet and even totaled it out for them). when i went to check my bank account, they charged me $12.32... i hate to be anal about one dollar, but they did not deserve it and it was blindly taken from me, from right under my nose. the woman cashier was nice but the gentleman cook seemed like an asshole and gave me a sassy look when i asked for a side of ranch. no mention of the ranch costing extra or anything.. i would of paid for it.. assuming it cost a dollar.. i guess i did pay for it. whatever, last time i visit them."
194,1,Negative,one star because i can't tell you if the pizza is any good because every time i call they put me on hold.  first time 10min so figured they forgot i was on hold. so hung up &  called back when they asked if they could put me on hold i said no &  they put me on hold anyway.
195,2,Negative,"if you think this is good pizza, you need to get out more. i tried two kinds: the bronze dragon and the breakfast pizza. i honestly couldn't tell you which was supposed to be which. maybe it was because the line was long, but the crust was underdone and too doughy, and the sausage, which was on both pizzas, was still pink. i'm not from the midwest and i have yet to find pizza that even comes close to what i'm used to in pa/nj/ny."
