stars,rating,text
5,Positive,"Found out about Dino's from a neighborhood post, went with my family for dinner, was not disappointed, food was delicious, had a Caesar salad and a 16 inch pizza , the crust was amazinggggg, so crispy , not something I come across too often living in AZ.. The staff is super friendly, the only thing I will mention is that they are clearly still putting the finishing touches together on the look and presentation, and are not quite all set up, but they are only open for 3 weeks and they haven't had their official grand opening, but I will definitely be back and recommend it to everyone! I mean at the end of the day its the food and service that matters to me and they are a 10 in both!!!"
4,Positive,"Stopped here for a quick bite before going to dinner. Had a delicious slice of pizza with goat cheese, onions, eggplant and heirloom tomatoes. Pleasant service also and the place was packed with patrons."
4,Positive,"Tops is the oddball little neighbourhood dive bar/sports bar that I would be happy to call my local watering hole. 

Cont'd below, but first off - As far as pizza goes, Tops are total champions! Super heavy yet not greasy, and loaded the hell up with tasty toppings, Tops does pizza right. We got the New Yorker half and halfed with the Spartan pizza. Steak bites, mushrooms, green pepper, onions and bacon stripes [sic] (actia;;u there were a tonne of spelling mistakes on this menu - @yycist would have a hayday) meets donair meat and banana peppers. It's unruly delicious. It's also close to $40 for an XL (14"").a Worth it? Yeah, we both had leftovers.

You start getting north and what happens? Unfortunately the bars get further and further away. You'd better hope you live next to a fits-all bar that fits you. Or, you know, you could just live a lifestyle that doesn't involve having a close to home spot where you can drink, eat, and befriend the other drinkin' eatin' locals... But I don't even want to entertain that as a possibility...

Now I say sports bar/dive bar. On first look, Tops is surprisingly nice, sporting a giant guitar in the roof. On the ground, the bar counters shadow the outline of the giant guitar. Where the fretboard is, is a long bar height table good for conversational seating for up to 8 people. But for some reason I can't help but think that it is merely lipstick on a pig... Maybe it was the human feces smeared along and adjacent strip mall glass door, and then piled on the sidewalk below, as I approached Tops... Maybe.

But Tops can't be blamed for that, it wasn't even their business! Well, yes it wasn't their business, but can they be blamed? Ehn, I have a feeling that's a different story altogether... I don't yet know the denouement."
5,Positive,"Sucks!!! Totally sucks!!!! Sucks that I can't change what I get regularly there. So good I get the same thing every time and some how taste better every time! Will keep going back again and again.
Every one needs to go here!
It's subway but with pizza. I'm getting hungry already and about to head over to Custom Built Pizza...... YUM!"
5,Positive,"My family and I tried this restaurant for a grad celebration, based on the great reviews on Yelp and it sure delivered! Our party of 4 ordered a few apps to share as well as 3 mains.
The highlights were the antipasto Della Casa, margherita pizza and agnolotti. I also need to mention how delicious the tiramisu was - and I'm a chocolate cake kinda girl!
Service was also phenomenal - we can't wait to return!!"
4,Positive,"Always searching for a lunch deal - that's me. Luigi's may become my near West side place to go when I am out doing errands and crave some cheezy fresh pizza and a salad.
Lunch special - ANY pizza at 6 inch size with ANY small salad for $8.99. That is a good deal when the pizza is truly handmade with fresh mozz.
I chose the housemade spicy sausage pizza and the arugula salad. Crust was thin and perfect really. (fyi- I am super picky about pizza crust.) Sausage was tasty.
 The salad was BIG for a small salad; it came with lots of caramelized onions, walnuts and fresh goat cheese.
While a 6 in. pizza would not satisfy my husband - for me it is exactly right for lunch.

Service was very friendly and prompt even though the place was busy at noon with 80% tables full and one large kid party.

Tables have paper covers and crayons- fun!

They were offering some fresh fruit Sangrias - which sounded awesome - must go back and try those!"
4,Positive,"I am rating this for eat in only. The pizza was awesome!! The loaded fries not so much, it was a very small serving and just bland. We had plenty of drink refills and ate downstairs during a planned event. I gave it a 4 based on the fact that one menu item was great and the other not. I would like to try it again but skipping the fries."
5,Positive,"I was here with friends a few weeks back and I must say I was quite impressed by the pizza they serve. They have huge pizza on the display which is quite appetising. 

We ordered mushroom pizza and hot lips (I remember pineapple as one of the toppings). Hot lips was quite an amusing name!! They give huge slices of pizza and one slice is like a small pizza you get at regular pizza joints. They are also generous with the toppings they give. One slice is totally worth the price!! I prefer adding extra chilli flakes to my pizza as it adds extra zing to the whole experience of eating a hot slice of pizza. For drinks, I recommend the red ribbon mintt ginger dirnk. Anytime during the day in hot summer, it is my favorite drink. It also goes well with the pizza. 

I will go back again and if you are in southside with a bunch of friends or by yourself, you should consider visiting this place for a slice of the huge pizza they serve!!"
4,Positive,"My boyfriend and I were so excited for this restaurant to open because it's so close to his house! We have been here three different times and were happy each time. I suggest going on Wednesdays for wing night! Their wings are great! We also enjoyed the pizza, the crust is awesome. The meatballs and Cuban sandwich were just okay...which is why I chose 4 stars rather than 5. They also have a great beer selection!"
5,Positive,"I came here after receiving a free pizza at a Yelp event.  Upper Crust had some of the best food at the event so I couldn't wait to have dinner at the restaurant.  

My friend and I came here on a Wednesday and were pleasantly surprised it was 1/2 off a bottle of wine day.  I can't remember exactly which wine we ordered, but it was a Shiraz and it was good.  We shared a happy hour appetizer of mild wings and a large pepperoni pizza with basil.  It was all so delicious!  

I also came here a different day with my boyfriend and we shared the meatballs with cheese on top and a large pizza with pepperoni, sausage, and basil.  Again, it was very tasty!  

 Everyone was very friendly and prompt.  I will be back to Upper Crust!"
5,Positive,"Seriously, I feel like such a fool for not trying this place sooner. I disregarded it for some hipster spot having a moment, but I was wrong. A pizza place that has mastered crust, that reminds me so much of my favorite NYC spot in the west village. Seriously, give this place a try."
4,Positive,"Clean, nicely decorated pizza place. The Margherita is simple and delicious. Ingredients look fresh and the service is friendly. Every time I go it's in the late afternoon so the place is pretty empty and the service is fast.  I would like to try the bruschetta... have only tried the pizza so far."
4,Positive,"I have to say, this may be my favorite wood fired pizza in central Phoenix. 

I'll have to try Spasso's pizza a few more times to confirm that my infatuation was not the result of a long week, my chemical composition on that particular day, or the peace of a cold beer, but if future experiences are anything like my first, I am a fan! 

The house made mozzarella appetizer is ok. The steak (that my boyfriend ate) was fine. The real star here is the pizza, which had a perfectly chewy crust and the meat combination completed a perfect blend of cheesy saltiness. 

The owner was a little overly chatty, but at the same time, how can I blame him when clearly this restaurant is his pet project. The service was GREAT...I don't think our water glasses were ever empty. 

I have to admit, a small part of my enthusiasm is probably because this restaurant is in Town & Country Mall, which is a terribly under appreciated piece of real estate...I'd love to see this good, family-owned restaurant survive."
4,Positive,"Tried the Pizza by the slice counter on our first night here at resort, best pizza I've had in a very long time and I'm from Chicago, so believe me, I know my pizza! Decided to try the actual restaurant for dinner tonight. Ordered Cesar salad for dinner, not very tastey, not enough dressing in salad, but croutons were delicious. Overall, I would recommend that everyone gives these guys a try."
4,Positive,"Being from the midwest, I'd been looking for a place that served Chicago-style deep dish pizza and Yelp helped me locate this place (which just happened to only be about 2 miles from where I live). Vito's was really good! As it was just me, I had lots of leftovers and they reheated well in the microwave and I think may have even tasted better the 2nd day. Don't let the location scare you away, give it a try."
5,Positive,The pizza is bomb! Fresh ingredients everything's made to order. The staff are quick and friendly. I crave this place all the time now. Well worth it!
5,Positive,"I love this place! Very cool, very classy, excellent selection of brews & spirits. $1 off all beers, $2 off all wines, $8 off wine bottles, $4.50 well drinks during happy hour from either 3 or 4 till 7pm depending on when they open. Small selection off pizzas & appetizers. Very nice place to take a date"
4,Positive,"This location is closed.  The website says they will re-open in a week or so on Fremont Street in downtown LV.

Decent pizza and cheep beer.  Hope it stays that way when they open downtown"
5,Positive,"For what this restaurant is, it is a five star all of the way! I found the flavors in the goat cheese and spinach pizza to be far beyond this restaurants price point. The goat cheese had a fantastic bitter quality to it and the spinach was fresh and cooked to perfection! You could even taste the quality of the olive oil and garlic used. Far better food, atmosphere, and service than I expected for a bar. I'm blown away"
4,Positive,"My husband and I had a late lunch/early dinner, nothing over the top, but not the usual 'chain' meal. Based on the reviews I read on yelp, we thought we'd give Trattoria Reggiano a go. We weren't disappointed. 

Never have walked through the maze of shops within and around The Venetian, so we enjoyed the stroll to find T.R. tucked into a small curve in The Grand Canal Shoppes.  We arrived around 5:00 and had our choice of dining 'in' or 'patio' (which basically means the wide side-walk of the shoppes). We joined two other parties on the patio (it's always entertaining to people watch in Vegas!). 

Warmly greeted by Amanda (who was fabulous); gave us time to look over the menu. I wasn't sure about the chianti served by the glass and she offered to get me a sample. Pleasantly surprised to find it was a nice little chianti and was poured a very full glass of wine ($11).   Hubby and I decided on a starter of Filet Mignon Meatballs ($12) since many reviews highlighted them; very good start to the meal. Good flavor, great sauce, and nicely proportioned.  

For dinner, my husband order the Salsiccia pizza ($15) while I, based on Amanda's suggestion, tried the special of  mushroom fettuccine ($16).  In the meantime, the home made garlic rolls arrived (yummy) along with the above mentioned meatballs. May I add...the leftover pomodoro sauce from the meatballs is amazing with the garlic rolls. Hey, we're on vacation, calories and carbs don't count, right?  Our entrees were served within 12-15 minutes.  

My husband enjoyed his pizza - especially the pieces of fresh garlic that were cooked in the pizza sauce. Said it had very good flavor although it didn't look anywhere as good as it tasted. The crust was nicely browned; crisp but a nice soft center. However, he agreed that my dish was definitely better.  The pasta was cooked slightly al dente (perfect); the sauce was delicious and not too overwhelming (as I've had at other restaurants); and the mushrooms gave a wonderful depth and texture to the dish.  Amanda had said it was her favorite meal but typically is only served once a month. Lucky me - it was wonderful. 

The pizza was enough for two as was my pasta. As we (luckily) have a hotel room with a kitchenette, we took the leftovers with us.  Nice late night snack after spending an evening in the casino, lol.  The ambiance of T.R. is quite nice; quaint vibe of a Italian cafe much like you see when visiting Italy. As we visited for an early dinner on a Monday night (10/8/12), there was seating available. But leaving an hour later, all the tables were full and I noted some people waiting. 

If you're looking for some good Italian food, in a casual setting, with some top-notch service, you'll want to visit Trattoria Reggiano."
5,Positive,"I have tried several different kinds of pizza here and never been disappointed.  Tonight I tried the grilled chicken salad...again, I was not disappointed!  Generous portions, fresh ingredients, and prices that are reasonable.  The service is always exceptional...I think the pizza is quite possibly the best I have ever eaten...I highly recommend this restaurant!"
4,Positive,Since we stayed at Aria we wanted to try restaurants the hotel had to offer. Being from Chicago we know about good pizza. The first time there we ordered a meat ball sandwich and wings. I was a little disappointed they didn't have bbq wings and there beer selection was pretty weak. The wings were ok the meatball sandwich was good. The second time there we ordered pizza. The pizza was really good and server Sheryl was great! We left that place with a smile. For good pizza check this place out.
4,Positive,"We absolutely LOVE Giant Rustic Pizza! We live about 20 minutes away and we'll make the drive for their yummy pizza. Their slices are ooey gooey cheesy slices of heaven! They have a cool lunch special - 2 slices and a drink for about $6. They used to have a specialty slice of the day written on a board behind the register, but on my last visit the board was gone. I'm assuming they no longer offer specialty slices. Either way, its good stuff! Giant Rustic is nestled in between a waxing studio and a nail boutique. Friendly workers and plenty of parking."
4,Positive,"First thought, it isn't easy to find the first time... it is to the left, in a business park behind the post office. Second thought, damn good pizza and worth finding!

I tried the lamb and rosemary pizza, with roasted peppers etc, it was awesome. It was also a tough choice, all of them looked good. I loved the garlic infused olive oil for dipping the crust. It is what that crap that comes with delivery pizzas tries to be.

It is a huge open space inside, kind of odd decor, but the people working were helpful and friendly. They are only open in the evenings. Sure it costs a little more than delivery, but they do make a great pie!"
4,Positive,"Saturday specials include $2.25 domestic bottles and $3 pizza slices. Pizza slice is pretty big, not bad for 3 bucks. Place is clean with a ton of TVs. Turkado sandwich was good. Onion rings are wonderful!"
5,Positive,"Ordered Novanta for a work lunch yesterday (about 35 people) and the food was phenomenal...everyone was raving about how good it was. My colleague worked directly with Nick to get the right amount of food and the right mix (pizza, salad, antipasti, and cannolis). We will definitely be using Novanta again for future work events."
5,Positive,Great Mom and Pop lunch spot in Scarborough. Think what would happen if a sandwich and a pizza had a baby. Thats Mamajoun!!
4,Positive,It's the perfect snack during the night if you get hungry. Good pizza. Portion is huge.
4,Positive,"We ordered delivery from Barros and got an XL pepperoni and 24 wings. The pizza here is AMAZING! It's hard to go anywhere else, get pizza, and say it's good after eating Barro's. The whole pizza, cheese, sauce, crust, pepperoni, and spices make this pizza extremely tasty. Again, I cannot reiterate how good it tastes. The wings, were meh, and a little soggier than what I prefer. The buffalo sauce tasted good, but I think the wings would be better if the either fried them or baked them a little longer. I wanted to give them 5 stars overall but feel all items should be up to par to earn this rating. The wings need a little work but were not bad. The pizza is for sure 5 stars. The price is decent too."
4,Positive,Thin crust pizza done correctly in the oven and a host of nice wines. The only crap thing was the music. Didn't go with the environment at all. Since I'm moving to this hood a year from now will go back. Amazing pizza.
5,Positive,Authentic NY style pizza... Mmmm :-)
5,Positive,"Some of the best food I have ever had... BBQ chicken pizza was great and Rachel's burger was excellent. The best onion rings I have ever eaten.  Here's a beginner tip, try the strawberry lemonade. How good is the food here? Sometimes we travel up from Tucson just for a taste. Also every time we ate in Phoenix we make sure and stop. You will not be disappointed."
5,Positive,"Wow, amazing service and the most delicious pizza and pasta I've had in a long time! Pizza was picture-perfect and the regular crust had a nice crisp bottom. Smelled amazing and tasted even better. Our waiter was so attentive and genuinely nice, he got a 20%+ tip. Will come here again soon. This is the East Shea location."
4,Positive,"I've eaten here twice for dinner over the last five years and was very pleased on both occasions.  We had pizzas both times.  They are wonderful!   They very much resemble the style we've had in Rome: very thin, crisp crust, light on the creative toppings. The portobello, artichoke, roasted peppers and fontina one was especially memorable.  Service was very good - prompt, friendly and quick.  Our waitresses were very pleasant.  The prices may seem a little high, so if you want a cheap thick crust gloppy stuffed pizza, go elsewhere."
4,Positive,"I went with my friends on a Tuesday night and I have to say, their service was pretty awesome. Our server was attentive, promptly refilled our empty water containers, and served us food all in a timely manner. For a table of 8, we didnt wait very long for all of our food to arrive; which was amazing since we didnt have to wait until our food is cold to begin eating. 

Four of us decided to share, so we ended up getting quite a few selections from their menu. Their calamari and polentas were extremely well done, I loved the chili oil dipping sauce the calamari came with. The bruschetta was good, and the buratta was a very interesting app (it was the first time ive tried this). I probably would order the spicier version of it to try next time I come back. The pastas we ordered were all very delicious. I highly recommend the shrimp spaghetti, the sauce was beautifully done with plenty of tender shrimp on the side. The poor man's parmesan was crunchy on top, making every bite an experience. 

The only thing I did not enjoy was the diavolo pizza. The balsamic vinegar was wayy too strong, it was all i could taste when I bit into it. I could barely finish 1 slice. 

Overall it was a very enjoyable experience, I would definitely come back to dine again. On a side note our server was awesome as she split the bills perfectly for us without mistakes. Bonus!! :)"
5,Positive,Just picked up my first pizza from Bruno's. WOW!!! Best pizza EVER and great service! The crust is amazing and the sauce is yummy! We will definitely be back!
4,Positive,"Barro's is great.  If you're looking for some standard takeout pizza, this is the place.  Great cheese, great sauce, great crust.

And you might as well ignore that reviewer who gave this restaurant two stars because it's not better than something that is not the same thing at all.  Well, no pizza is good as caviar, so I guess all pizza places should be three stars or lower..."
4,Positive,"This is probably in my top 4 favorite pizza places in Charlotte. Its as close to real New York style pizza as you can possibly get in this city. It's very unassuming as it sits in a strip mall but go in, and you know its going to be legit. 

They have a pretty extensive menu too, past just pizza's they have wings (that we'd like to try), entrees, and desserts. Other than just their regular slices, they have this one called a ""Stuffed Slice"" and seriously, one slice is enough for a family! Its stuffed with pepperoni, meatballs, sausage, and bacon and its a meat lovers dream. 

My only downfall with this place is they clearly get a lot of delivery or pick up calls or something because when we go in, we definitely find ourselves waiting for a pretty decent amount of time before we get our food. Also, they're closed on Sundays, which is just ridiculous for a pizza place, but, it is what it is. If you're looking for New York style pizza, come here."
5,Positive,"I first visited Humble with my girlfriends shortly after it opened. We shared a cheese board, a Lardo pizza (with literal pieces of delicious fat on it) and a bottle of Malbec. It was a casual night that felt a little fancy. We were tucked in a nice little booth towards the front.
I recently went back on the most perfect date. The atmosphere was great, the conversation was easy, the place wasn't too loud even though it was fairly busy and we were placed at the end of a long shared table. It didn't feel like we were crowded or encroaching on anyone else's space. There's even a nice patio out front; although, it was a bit too hot to sit outside on the particular night we went. We shared a cheese board with the server helping us pick our cheeses and I once again ordered a glass of Malbec since I enjoyed it the last time and it was his favorite. We then ordered a Cabernet Sauvignon (a domestic from California, though I don't remember what at the moment) and everything was very good. It was a wonderful evening though I never heard from him again so I'm starting to think maybe it was just a head full of yummy wine and an infatuation with this lovely little place ;) haha"
5,Positive,"All four of us me, my spouse, our 8 year old, and our 6 year old LOVE Jets pizza! It's always hot and fresh. Their salads are yummy as well!!!"
5,Positive,"Michael's Pizza Bar has pizza that is virtually unmatched. The crust, sauce, everything is perfect. The prices are great and the staff is so friendly. 

I used to live in Pittsburgh and would come here regularly on Saturday afternoons with my family. The server got to know our family and we always looked forward to catching up with her. Now that I'm in Chicago with tons of pizza options, Michael's still ranks towards the very best I've had. I make sure to dine here when I come back in town. 

Do yourself a favor- start with the twistys. I'm drooling just thinking about them."
5,Positive,"Great beer selection. Pizza is surprising good. 

It is a great hangout place for friends and beer.

The servers are great and friendly, especially if you are there often.

They have pizza by the slice or by the pie. It is really good, which I did not expect. They also have sandwiches and salads."
4,Positive,"Went on a Thursday. The atmosphere was great! Also the bartender was very awesome and helpful with out drink selections.  Also, the pizza was very very good a very nice intoxicated lady purchased it for one of my friends birthday. Will return again."
5,Positive,"The pizza was good. The sandwiches delicious. The salads were okay, but not bad.  We liked the atmosphere too"
5,Positive,Wow I found a pretty good slice place down in Arcadia I was actually impressed really reasonable prices and really good pizza how can you go wrong some people may not like the burnt stuff on bottom but I think it's delicious we would like to play with the dough great texture and actually has some flavor and I did like the cheese as well perfect man of chew and stringiness the place is super small just a few tables but you gets the job done staff is friendly and explain things like specials and other things are going on definitely will be back
4,Positive,"Pleasently surprised with interior, clean, good lighting.
Excellent pizza, tons of pepperoni.
Very good chicken parm."
5,Positive,Seriously the best pizza in town.  Wow.  This is what pizza SHOULD taste like.  Try the pesto pizza!
5,Positive,By far the best pizza in Vegas.  They also make an amazing vegan pizza! And they now offer delivery!  And you can order from their website!
5,Positive,"We were just wandering around Little Italy and came across this busy restaurant tonight! The service was excellent, I could not remember if I had ever had such delicious pizza before. Options for vegetarians and meatetarians. The crust was so tasty, topped with simple ingredients. Our waiter explained the menu and options that we could add to it. 
I would totally recommend this restaurant. Definitely make reservations!"
4,Positive,"I was in town for work this week and was nosing around for some good italian cuisine.  I typed in ""cacio e pepe"" to see what hits I would get.  I first had this dish in Rome last fall and I was jonesing for a fix.

I arrived by myself around 7:00pm and had no trouble getting a seat.  I chose to sit at the pizza bar, even though I wasn't planning on getting the pizza.

Zenia was my waitress and she did a great job.  I came for the cacio e pepe, but she talked up the meatballs enough to pique my interest.  She was willing to give me a smaller version of the meatball starter (essentially a side of two meatballs in sauce).  She asked if it was okay if they were plated together and I requested that they be plated separately.  I was brought some bread and olive oil to nosh on while waiting for my meal.  The bread wasn't remarkable, but it did a find job of sopping up some of my leftover tomato sauce.

My food arrived extremely quickly and it looked beautiful.  The pasta was terrific.  The noodles were nicely al dente and that familiar black pepper taste was prominent.  I ate it all.  The meatballs were good, but didn't wow me.  Which is fine, because I'll eat that pasta all day.

One of the most enjoyable parts of my dinner was being able to chat with the folks on the other side of the pizza bar making salads and pizzas.  They were extremely friendly and happy to answer any questions that I had about their pizza oven and how they make their pizzas.

The next time I'm in town, I will happily make time to venture up the Mirage to chow down on the cacio e pepe at Osteria Costa.  And I'll try the pizza."
4,Positive,"This is by far the best pizza place in CU approved by my Italian spouse. They have the nice crust and pretty good quality authetic topics (cheeses and so on). 
If horrific deep dish American pizza is your thing, don't bother going here."
5,Positive,Awesome pizza and service. We were in Boulder City antique shopping and were looking for lunch. I know we can get pizza anywhere but Tony's was great. It was quiet compared to the sports bar and diner next door. Would definitely recommend them if you're in town!
5,Positive,"Favorite pizza place in town. The owner Nick started at Cafe Porta Alba but he really shines with his own place. Try the Signature Novanta Pizza - it's a great mix of burrata cheese, arugula and balsamic glaze."
5,Positive,"Memories, came to get a couple of cuts of cheese pizza when visiting Pittsburgh to see a Pirate game. I judge how good pizza is  plain with no toppings and this is as good as I remember it in high school, way back in 1979. This is not the place to get your yuppie pesto with chicken, it is a pizza joint like where I live now in the Tacoma area we have Teriyaki joints, you do not go to these places for atmosphere,  or a dining experience, you go for a specific food done well."
5,Positive,"Their ceasar salad and burata salad are excellent! I enjoyed the burata with yummy sweet cgerries and seasonal peaches. Their pizza rivals Filippis in San Diego! It's a thin crust and their seasonal ""meat"" pizza is awesome! If you have an egg allergy their crust, grilled (on an actual grill!) ciabatta bread, daily made from scratch spaghetti and buccatini noodles are made w/o eggs,  as is their gelato and sorbet. My daughter had the kids spaghetti and it was great too! The restaurant is cute and clean. The chef picture here is UBER talented and quite helpful. Their service is kind, quick and happy. Our server was Katy and she was delightful. Come and enjoy this Italian gem in east Mesa!"
4,Positive,"I love the fact they have variety  Juice bar, Grill, Desert (sweets) and Flat bread (pizza) areas.

I love the Flat bread area. It like a thin crust pizza and you can select topping on it, I love their spicy chicken but I also ordered Zatar and spinach with cheese which were decent. It is also good to order with friends as you can order bunch and try them. I had these as take out and they were packed nicely. 

For my Muslim folks - They serve halal meat!"
5,Positive,"Awesome pizzas, but definitely order off the regular menu!!! The pastas are homemade, the giardinara is the bet I've had, and the desserts are created by the pastry chef from Sage! Homemade gelatos and ice cream sandwiches should not be missed!"
4,Positive,"Really enjoyed the pizza here, service was great as well.  We had the Enza.  Its a nice snack size pizza, thin crust.  Nice light pizza.  Will come back."
4,Positive,"Not much to rate, they had some good pizza. I had a spinach and mushroom pizza. Still haven't found a pizza joint in Charlotte that does beef pepperoni yet. But this place is good I ride by it all the time and finally stopped in to give them a try. Thumbs up, I also had the Chicken Philly Sub and that was very good also. Oh and I just found out that they have beef pepperoni."
4,Positive,"I love Santo's homemade pasta, especially the Cavatelle with exceptional marinara sauce. It's up there with the best I've ever had
The pizza is also yummy.
Salad, however is horrible iceberg lettuce with a harsh vinegarette and that cheap shredded cheese.
So 5 stars for pasta, pizza, and sauce."
4,Positive,"I have a good friend in town who has his own wood fired pizza oven and we have some really great parties over there where everyone designs their own pizza.  The oven is so hot it cooks in about 3 minutes.  The only down side is that when the pizzas come out, everyone descends on it and you might get two bites out of it.  So, you have to just keep making pizzas.

With Custom Built Pizza, I don't have to worry that my specially designed pizza is going to evaporate.  I decided to choose a gluten free crust, I mixed pesto and marinara sauces, added strips of good quality mozzerella, shredded mozzerella, peppers, black olives, basil, fresh pineapple and chicken sausage.  I was surprised at how quick the pizza was served.  I was apparently very thirsty as I drank two Arizona Teas with my pizza.  I loved this combination and it was something I wouldn't have tried on my own.  Everything was very fresh.

I had a very nice visit with Loren F. over dinner.  I was amazed I ate so much pizza but still had enough to take home for another meal.  

I have lived in Las Vegas since 1985 and so I've been around town.  This is right up there with maybe my top three pizza restaurants.  Great for families, kids, or anybody who loves a great pizza.  

The only change I would like to see is free refills on tea."
5,Positive,"Best pizza in town, my family and I just moved to this beautiful city and asked around for the best pizza in town. Grimaldi's is definitely the town favorite. My family and I agree. Our server Megan was very nice, welcoming us to Las Vegas. Great service, not to mention free cheesecake on your first visit to the restaurant. We plan to bring our family here when they visit."
5,Positive,This is my favorite pizza by far in the North Phoenix area!  We take the kids here for dinner and never worry about them being too loud. Great for take out too!
4,Positive,"I feel a little weird reviewing a chain, but I had some seriously awesome food here earlier today for lunch.  I came with a couple of friends, and we ordered a bunch of stuff to share.  Sharing is caring after all, ha!

Anywho, we got a thin-crust wild mushroom pizza, the BBQ chicken chopped salad, and a $30 lunch special for two (one app:  spinach-artichoke dip, two entrees: the Mushroom Pepperoni Sausage pizza & the Original BBQ Chicken pizza, and a dessert:  Belgian Chocolate Souffle cake).  

Everything was SO good.  The Wild Mushroom and BBQ Chicken pizzas were especially delicious.  I don't know how other CPK chains are, but the one in Ross Park Mall is legit.  If you're looking for a good meal after shoppin' up a storm, hit this place up.  This CPK is WAY better than the Cheesecake Factory next door.  Trust me, you'll thank me later!  

Oh, and the service here was great!  Our waitress was super nice AND quick."
4,Positive,"This was our date night pick before heading to the theater to see Fantastic Beasts (great movie- highly recommend). We recently were in Italy and had AMAZING pizza there, but thought this place could at least come close based on what I read. And we were right! Not quite as good as authentic Italian pizza, but pretty dang close. Wood-fired and made to order, the add-ons of prosciutto and buffalo mozzarella were worth it. The glass of wine was a little pricey for the size, but it was a nice house-red. The cannolis were nothing special, but the husband enjoyed the specialty dessert of a graham cracker cake. 
I do wish they listed the size of the pizza on the menu board. We were not aware of the size and ordered 1 to split. They are small enough that 1 is a enough for one person, and we probably could have gotten our own. 
I do love that they offer take-out and if I lived any closer, that could be very dangerous for my wallet with the prices they offer. 
The space is a little off-putting with how small and narrow it is and they have sports tv's around the restaurant as well. I would have been okay with just the music in the background and no tv's. Takes away from the Italian ambiance."
5,Positive,"All around great experience. We were greeted by staff welcomed and helped ordering our pizzas. Our family has been papa Murphy's take and bake customers since 1997 and we were leery of others but my wife and I agree that this summer noble Romans will be our new family favorite! The sauce was flavorful and the ingredients fresh Mgr Kevin from Indiana really was an informative touch. See ya soon guys the pizza was ""WOW"""
5,Positive,Good fast cas pizza. Crust was perfect wood fired. Topics are good. Grilled onions ... Yum.
5,Positive,"Would have never went here without the use of a Groupon. (Get yours at: http://www.groupon.com/r/uu1775957) 

Used it for my wife's birthday with a group of 8. We started with a wonderful Pizza that was easily up to NYC standards (Owner Jimmy is from LI). All the starters and especially the Greek Salad had rave reviews. Cocktails were excellent and the Watermelon Sangria on special hit the spot. Everyone's entree was declared delicious with ample portions, my lasagna was outstanding and the angel hair pasta had 5 stars. The highlight of the meal was dessert with the New York Cheesecake as the star of the show. Second billing went to the very creamy and Gelatos - probably the best in the valley bar none, the Pistachio was very tasty. The prices are reasonable and the service is excellent.

On a next visit the Margarita pizza was still up to NYC standards. The Spaghetti Carbonara was perfection and left my mouth very happy. The Pasta Arrabiata was an unusual variation and spiced perfectly. Again the meal ended with the very special gelatos. It must be mentioned that Enzo's has a large and well-stocked Italian style bakery and shop next to the restaurant plus an outdoor dining area. And even the bathrooms are over-the-top."
4,Positive,"Maybe it had something to do with the fact that it was 1am and I'd had a few beers, but this place serves up some of the most delicious slice pizza in Toronto. It is run by a Vietnamese couple who are handle the massive amounts of foot traffic through here with diplomacy and poise. Also given the fact that a lot of said foot traffic takes place in the hours right after midnight, it makes it that much more impressive. 

The slices are thin crust with a light amount of cheese. Although I enjoy a cheese heavy pizza, when it's on thin crust it's better to go with less as they have here. The sauce is very tasty and the cheese slice is kind of marguerita style without the basil leafs. But the finishing touch and what takes it from normal to what people are talking about is this garlic and herb oil they have to paint over the slice. My cousin told me about this as I would have otherwise probably just ignored it, but it takes the slice from great to 'I have lost the power of speech' in a very short amount of time. It's just phenomenal. The pepperoni slice is also good, but I'd say the nod goes to the cheese slice. 

Check it out!"
5,Positive,"Total sleeper, this place is da bomb! Xlnt deep dish and New York pizza! Don't forget the garlic knots, they are wowzer! Enjoy"
4,Positive,"I've never gone here before, but they apparently have new management as of 4/22/16. Everyone working there was friendly and one of the owners was particularly personable. The kitchen is ran by an actual cook, not some teenager lacking sanitation sensibility. I think he's from the East Coast and originally from Europe (not sure if it's Italy, Sicily or somewhere else).

The food itself was very good. They had a carryout special 16"" 2-Topping for $9.95. I got two of those, a Super Cheesesteak hoagie and a cannoli. The pizza dough is flavorful with a good consistency and all the toppings were fresh. It did not taste greasy at all despite the pepperoni and sausage. I was also impressed with the Cheesesteak. It tasted just as good as a Capriotti's sub. I'll definitely go back there for another sub, if not another pizza. As for the cannoli, the pastry part had a good crumble to it and the filling was near perfect - sweet, but not overpowering. There's always a lot of options for pizza, Super Pizza is worth trying out. 

It doesn't lose a star for anything, I just need to go back to try other items on their menu like chicken wings and fingers. If that checks out, it might be my go-to carryout place for Monday Night Football.

Sidenote: The dining area is clean but its nothing fancy or special. They don't serve beer or wine so it's not ideal for dining in."
5,Positive,Amazing pizza. Great Lasagna...and the wings are amazing as well. This place is tucked away but worth the hunt. Pizza was tossed right in front of us so we knew it was real fresh dough.
5,Positive,OG's Original Geno's is a great neighborhood spot for Pizza and Beer!! The owners are there 80% of the time and my 10 year old is always happy when he leaves.   The bread and pizza is made fresh on site everyday you don't have to worry about it being old.  This place is also a great place to grab a beer and watch a game.
5,Positive,"New to the area and was looking for some great pizza.... i found it!! Had a buffalo chicken with bacon and it was delicious! Nice, greasy, perfectly spicy and cheesy! This will be my weekly haunt for great pie!!"
