,stars,rating,text
171,4,Positive,"i was craving pizza on friday and decided to stop by. i normally order takeout and have ordered from this place three times previously. my go to is a medium pizza with pepperoni, pineapple and tomato but this time i decided to try out the pizza and wings combo. fridays are busy and my wait time was 45mins. previous visits were a 15min wait. 

a steady flow of customers would walk in to pick up their order and they all greeted the owner by name so i guess they are regulars. another thing i noticed was that a customer that came in and ordered 15mins after me received her order before me so i don't know if she received special treatment because she's a regular or that my pizza just took longer to cook lol. 

the pizza here have always been perfectly cooked and the crust crispy and this time it was no different. the wings on the other hand were disappointing and lacking. they were on the smaller end and for a couple dollars more, i would rather get wings at all stars.  

whenever i have a pizza craving, i'll come back."
172,5,Positive,"great food, great vibe. had cheese pizza, risotto with spinach, chilis, and sweet potato, and amazing sangria. we went during the day, and the vibe was very laid back and comfortable for all (my husband and i went with our 2 and 6 yr old, and met up with other family members, adults and kids, and we all had a blast). walked by later that night and clearly this is the place to be. will be returning as soon as i come back to town."
173,5,Positive,california dreamin pizza and meatball calzone were fresh and perfectly baked.  loved the fried dough with powdered and cinnamon sugar.  service was wonderful.  both the girls working were polite and helpful.
174,4,Positive,"good thin crust pizza. we had the dough knots as an appetizer, the 10-inch popeye pie for dinner and took home a slice of the italian creme cake. can't complain -- all was tasty. best part? the price. the cake was somewhat of a splurge ($6.50, but the slice is huge) - otherwise, it would have been a $12 dinner for two. 

we'll be back to try more pizzas.

we were there early for dinner on a wednesday and it was not crowded (not shocking...). our order was taken at a table, though several people came in to order to-go and went straight to the counter."
175,5,Positive,i was amazed by how well the pizza tasted ! my favourite was the goat cheese with sundried tomato & mint. a unique combination which was delicious. the owner was friendly with great customer service.  a definitely a must go to!!!
176,4,Positive,"this place is my go-to pizza delivery joint. ordering via grubhub, my delivery is consistently on time, accurate, and hot. in the many times i've ordered from little nippers i have never had a bad order.
their pizza is pretty tasty for pittsburgh standards. hoagies are on point!
their prices are really reasonable--they're a great go-to when ordering out!"
177,5,Positive,"the best chicago style pizza in town! being from the east coast, that should say a lot"
178,5,Positive,we are delivery junkies for this place.  i think the large cheese pizza is amazing and we crave it all the time!  i am a huge metro fan but this place is cheaper and has a lot of heart.  the food is so hot when it gets here i always burn my mouth.  all the other food i have tried is good but the pizza is the real star.  a rare gem in this city!!
179,5,Positive,it's a great neighbor place. the pizza is great. the salads are airways fresh and the chicken fingers are delicious! always friendly and fast service.
180,4,Positive,"good prices. 
good ny pizza. 
fast. 
good selection of slices with cool toppings. 
easy to stop in if you're walking on fremont. 

bottom line: don't drive across town for this one, but it's a good stop if you're on foot in the area."
181,4,Positive,"the thin crust pizza here is the best i've had in the valley. the thick or deep dish is just okay it doesn't really do it for me to say the least. but boy are the flavors there when you order the thin crust.  we always used to come here on tuesdays to get the tuesday take out special which apparently stopped. when we called today to go get the usual tuesday deal to us the dead give away was when the man over the phone had asked us what kind of large soda we would like and when my boyfriend had asked if he meant to say 2 liter he said no. so now that they have taken away my tuesday special i can tell you at this moment that the chances of us going to nellos after this are slim to none.

i'm severely disappointed that they have no specials anymore but nothing lasts forever i guess. i will miss you nellos very much i will but i guess we will be sticking closer to home and trying out pizza on 87....sigh.... :("
182,4,Positive,"the 10"" margherta pizza smelled fresh and yummy and the 4pc chicken mix was also very tasty, but the chicken was a pinch salty but still juicy. the garlic bread and wedges that came with the chicken mix was pretty good. some of the garlic bread was bit tough but still has a good flavor. the wedges are nicely flavored and crispy. was a bit pricey but sort of worth it. overall i give it a 8 1/2 out of 10."
183,5,Positive,"the best pizza that i have found so far in las vegas!  the stromboli's are good, tha anti pasta is great, etc.  love this small walk up with a few tables for sitting.  the best part though (as it should be) is the pizza!"
184,5,Positive,"amazing savory pies!!!  the green chili gringo hand pie is ridiculous.  perfect flakey crust, just the right amount of filling of pork green chili, eggs, potatoes and cheddar- great on the go breakfast!  i also tried the 5"" pork green chili pot pie, which of course was wonderful.  we need one more pizza and/or desert shop across the street and we can officially call this stretch of coronado bordering 7th street: the pie district."
185,4,Positive,"excellent pizza -- the best delivery i've had. tasty and not too greasy. 

love the restaurant's emphasis on sustainability -- they use local ingredients and have a lot of environmentally sustainable business practices. 

fantastic pizza and socially conscious -- we just found our new go-to pizza place."
186,4,Positive,"it may be little....but this market has punch!

a cupcake truck (salted caramel cupcake, mmm), pizza oven truck, crepe truck....spices, fresh fruits and veggies, the world's most fragrant popcorn, cheese, plenty of meat options (bison bratwurst?!)....i have to say my expectations have been exceeded. 

add in the fact that a number of great restaurants/ bars/ coffee shops are within walking distance, and just found yourself a lovely tuesday afternoon."
187,4,Positive,"great location .  very nice inside as well as outside.
the pizzas and pasta were superb.
great service and nice atmosphere."
188,4,Positive,"just left and it was my second visit. i really love everything i've ordered so far! the butter pecan shake is to die for. you get pecans in every sip, it's amazing. i am not a soda drinker at all but i love the tractor soda and i wish there was somewhere i could purchase it! the only thing i didn't like today was how long everything took. it already took us 45 minutes to drive there, another 30+ minutes of waiting to order and 30+ to get out food. our food also came out all separate. we got our milkshake first, 10 minutes later my bf got his burger and 15
minutes later i got my pizza."
189,5,Positive,"lovely little place off the beaten path, yet walking distance from everything. cozy ambiance both inside and on the patio. the prosciutto and mushroom pizza was delicious-thin and crispy crust cooked perfectly, not burned. i would definitely eat here again on my next visit to toronto!"
190,5,Positive,"we planned a casual wedding rehearsal dinner at streets of new york, near the site of the wedding. we live 600 miles away, so i had to make all plans by phone/email. the restaurant and its manager were great! the tables were set up and we were ready to go as soon as the wedding party arrived. all i did was embellish the tables a bit with some sparkly confetti, and it looked festive and inviting. the presentation was great, and so was the food! we had  crisp, fresh green salads and wonderful breadsticks. we ate a delicious baked ziti pasta, along with a number of outstanding regular-crust pizzas. we loved the mediterranean pizza! we also had the new york, meat-eaters, vegetarian, hawaiian, and a special one with pesto, feta, and sliced tomatoes. each one was great! we ate our fill and had plenty left to save and munch on later. the service was superlative. i highly recommend streets of new york on east germann rd. as a great place to get together with friends to enjoy some terrific food!"
191,5,Positive,"this is based on a take out experience, so please do not expect to dine in there and have me stand by my review :)

we were looking for a new pizza place to try near our house on a lazy sunday.  given that some seem closed on sundays, we decided to look up fazio's as i had in my bookmarks.  although it said it was closed here on yelp (i did send a message with the hours for it to be corrected), we continued to look at the menu that it had a link to.  it said they were open so we called in our order. 

large cheese pizza and 1/2 chicken parm hoagie to go (we did not want to commit to a whole after a few bad experiences elsewhere).  we wish that we ended up getting a whole though, that is for sure.  the pizza was thinner, not too heavy crust wise, there was ample cheese (by ample, i mean a lot), and the sauce was great imo.  the chicken parm hoagie was crispy, not mushy, and absolutely awesome!  everything was awesome... and we will definitely be ordering from there again.  my husband said that they were extremely nice in there too.  

cannot wait to go back!"
192,4,Positive,girlfriend took me here for my birthday. awesome pizza. a little pricey but well worth it.
193,4,Positive,"love it. owners are from west babylon, ny. they had a pizza shop and italian bakery in islip terrace ny right down the street from where i grew up. i could not believe they lived here for so long and i was unaware. garlic knots are great and the pizza is good ny style. the family were all in tonight and visited our table when they heard we were from east islip. uncle joe is such a nice man. the entire evening was just delightful. i am happy to discover this little gem of a place and i will be back. happy to say they opened a beall's outlet right next door too so i can shop and eat. well, at least until they move to their new location."
194,5,Positive,the pizza taste just like pizza in  new york .  it has a thin crust  and they cook it in the brick oven. the sauce is so full of flavor.  it is hard to find good pizza anywhere outside of new york but this is the best i have had so far.. im craving it right know. i usually get the pepperoni or add hot peppers to it..
195,4,Positive,"duck poutine pizza. of course, that is what everyone is talking about. i'm still thinking about it the next day. it's one of those dishes that is perfect for the great white north. the kind of food you need to fatten up before the great hibernation. if bears could, they would order the duck poutine pizza before they slept for the winter. and after a lunch of this pizza i needed a nap. it's definitely worth a trip to bannock to eat this deliciousness especially if you need to bulk up for a long cold winter."
196,5,Positive,"do you know how difficult it is to make a 5-star hawaiian pizza? maybe you don't like hawaiian pizza, maybe you don't care.  but as a lover of hawaiian pizza i can tell you that is very easy to make a 3-star hawaiian pizza and exceedingly difficult to make a 5-star hawaiian pizza.  the one here is it.

the dough was perfectly cooked and the tomato sauce was delicious. i assume this applies to all of their pizza too. but the pineapples were the perfect size of chunks, plentiful, and did not soak through the dough.  the ham was not thin slices or cold cut ham; but rather thick chunks of cured pork.  add to that a dash of the chilli-olive oil that they bring to the table, and you've basically got the perfect hawaiian pizza.  my dad had a different pizza with chicken and it also looked awesome (he said he loved it though i did not try it).

for dessert i had the tiramisu, and i cannot complain - clearly homemade, terrific balance of sweet and coffee flavouring.

piola is near queen and dufferin, a bit far from the downtown core. i will be back; it is worth the trip!"
197,5,Positive,great pizza at a small price. tonys is one restraunt in boulder city that really has good value with a great product. real pizza here. the slices are awesome also..
198,5,Positive,"well what can i say about rocky's. its one of the few pizza places i like to eat from and im not a real pizza lover.

pizza is nice thin crunchy crust with an amazing sauce.
first time i ate there i ordered a pepporoni slice, and thats where it all started.
after that we ordered a full pizza, my wifey was in pizza heaven (major pizza lover) it was delicious, didnt complain one bit.
tried one of there baked subs and it was tasty too.(meatball sub)

wings were great too, nice and spicy and very good.

only thing is they dont have fountain drinks, they sell soda by the can, tea, gatorade, water and are not open that late.
all n all it was good."
199,5,Positive,"there aren't a lot of places in the montreal region you can get your hands on some great authentic napoletan pizza. this place is a regular for my wife and i.

i won't go into all the details but the pizzas are great. thin crust, focus on the quality of the ingredients. fresh and tasty.

quebecois beware. there aren't handfuls of toppings, the quebecois couple we invited with us once were shocked to have been deprived their usual bucket of toppings that dilutes the taste of a well done wood oven cooked pizza.

the arancini balls are very very good.

their nutella pizza is a favorite of ours too.

service is quick and friendly.

my highlights are when the owner passes by and says hello and i get to converse some of my rusty napoletan. :)"
200,4,Positive,"i got my order to go. my veggie pie was ready when i arrived. the price was very reasonable. the place was clean, had a fresh and trendy appearance, and outside seating if desired.

i came here because they have a vegan pizza that is made with hummus instead of fake cheese! i thought this was so awesome, but you can see from the picture that the hummus is just mainly piled on top in the middle instead of spread uniformly over the pizza as a base. so basically you eat the pizza with veggies on it, and then take a spoon to the center to get the hummus. all of the ingredients tasted good despite the awkward assembly. 

service was bland... not rude...but never smiled. 

regardless, i give this place a thumbs up because it offers real vegan pizza!"
201,5,Positive,"i would give this spot 10 stars if i could. this is as close as it gets to real italian pizza, which i have eaten plenty of in italy. that means, great crust, and no ""american"" tomato sauce, but rather a good fresh, ground, uncooked tomato sauce that gets cooked in the oven. the pepperoni is not like you get in the us. it is sausage resembling more of a home made pepperoni with strong pork flavor. the mozzarella cheese is made fresh and the parmesan is real, no fillers. salads are generous and very tasty with a simple dressing. the owner and staff are very on point to make sure you know what you are getting and do a fantastic job at making you comfortable. the only downside i experienced was that the glass of wine is small. i don't know what their pour is but it is the only thing not generously given. not served in a traditional stemmed glass, it was more like a small 1/2 full glass of fruit juice. but i went for the pizza, not the wine. also, short wait time. the pizza bakes in 90 seconds once it is in the oven. novanta means 90."
202,4,Positive,pizza is pretty good here. came in for a pizza at lunchtime place was pretty dead so didn't wait to long. the beer was ice cold. will come back for sure. if you haven't been here it's worth the trip.
203,5,Positive,"great pizza place. this is the type of restaurant that is typically found downtown pittsburgh. we had the pork wings which had a smokey sweet bbq sauce. they were amazing. the pizza was around 12 inches and was about medium/thin thickness. it is pricey and i highly recommend going during happy hour to save some money. which reminds me, the beer selection was eclectic and i enjoyed some beers that i wasn't familiar with. absolutely recommend coming here."
204,5,Positive,best pizza in the area by far. one of the best i've ever had. the seafood pizza is absolutely amazing. great service and they go out of their way to make sure you are satisfied.  so for everyone who said they had an unpleasent experience next time open your mouth and say something or don't complain. unfortunately we know people who have avoided the restaurant because of some of the reviews people have written.  if you don't like the pizza then that's your opinion.  i understand but i eat there quite often and have never had a bad experience . i have never talked to anyone who has either.  for those of you who are wondering no i am not th owner but i am one of his best customers i bet. the only reason i am giving them 5 stars is because it wont let me give them 6. to the management of fat bobs keep up the great work and for god sakes don't change the sea food pizza.
205,5,Positive,"the pizza was really good!
they have interesting combinations but everything is really testing. i've been here 3 night in a row.
i recommend this"
206,5,Positive,"a place with only french fries and ice cream - what a divine idea!  it's easy to find gourmet ice cream parlors, but gourmet french fries are a new treat!  

i recently visited and was immediately struck by the ambience of the inside.  although the restaurant is enclosed, it has high ceilings and a pickup window which helped give it a vibe of being outside, particularly close to a fun beach location.  whether it's the thought of gourmet french fries and ice cream that helped fuel the ""vacation"" vibe, i definitely got a nice break from reality when i walked in.  

i ordered the pizza fries with pepperoni and man were they yummy!  crispy hand-cut fries seasoned with fresh herbs, perfectly melted cheese and topped with baby pepperonis, all with marinara sauce for dipping.  it was amazing!  i don't know why more pizza restaurants don't convert to serving pizza this way, it was a really inspired!  

this place warrants a visit, whether you order or just enjoy the ambience and drool over the menu while you're there.  no matter your tastes, sweet or savory, sweetie fry has something you will enjoy!"
207,4,Positive,my deliverer was fast and nice. this is my go to place when i was some garlic breaded pizza.
208,5,Positive,"loved this place! went for lunch. and had the bianca with sausage. the pizza came out really quickly and was hot. loved that they have not only grated parm and pepper flakes, but also hot oil. i also asked for a side of sauce (my pizza didn't have it on it) and they brought some with no problem. the space is bright and really welcoming, and the people are friendly. will definitely be back!"
209,4,Positive,"the idea behind this place is great. it screams nostalgia for any gamer while providing really good pizza. the pepperoni pizza was delicious. the crust was cooked to perfection and the cheese was gooey and melted. they carry a variety of canned sodas, my personal favorites including grape soda and vanilla dr. pepper! being able to play video games while you wait for your order is what makes this place so unique. each table against the wall has at least one system hooked up varying from nes to the wii u and ps3! overall great place. 4 stars instead of 5 because of location size. it could be so much more if moved to a larger location. but, start small and grow super pizza bros."
210,5,Positive,"excellent food! great staff! all around a great experience. it's hidden in a strip mall attached to a gas station. who on earth would think this would have been one of my favorite pizza joints in the country? the flavors were amazing. had the guido and zen garden. i loved them both. i'll defiantly be back. go try it, you'll love it."
211,4,Positive,"parents took me here while i was home for labor day. we walked right in on a saturday evening, no wait. place is nice and open inside, especially on a nice day with the patio open. 

we got a large pizza with mushrooms and sweet peppers and an order of their wings. i was intrigued by the wings because there isn't a vast list of flavors like other wing joints--just their blend. i was a bit skeptical when my dad told me they come covered in sautéed onions, but wow were they good. seasoned perfectly with their special blend of spices and the onion flavor seeped in. tasted like a chicken wing should, not trying too hard to mask the actual taste. i wish i had taken a picture so you could see the onion pile, which we ate on the pita bread that came with it (my dad also added some to his pizza when it came.)

the pizza was also quite good. i loved the mushrooms because they were cooked differently than the normal soggy type that shows up on pizza. my only complaint, and i know it's coal oven pizza, is that the edge of our pizza crust was very burnt. the bottom wasn't, but the edge of about half was extremely blackened. i think it needed spun more in the oven while cooking to even it out. but i'd still definitely return, it was even good cold for breakfast leftovers the next day!"
212,5,Positive,"found out about dino's from a neighborhood post, went with my family for dinner, was not disappointed, food was delicious, had a caesar salad and a 16 inch pizza , the crust was amazinggggg, so crispy , not something i come across too often living in az.. the staff is super friendly, the only thing i will mention is that they are clearly still putting the finishing touches together on the look and presentation, and are not quite all set up, but they are only open for 3 weeks and they haven't had their official grand opening, but i will definitely be back and recommend it to everyone! i mean at the end of the day its the food and service that matters to me and they are a 10 in both!!!"
213,4,Positive,"stopped here for a quick bite before going to dinner. had a delicious slice of pizza with goat cheese, onions, eggplant and heirloom tomatoes. pleasant service also and the place was packed with patrons."
214,4,Positive,"tops is the oddball little neighbourhood dive bar/sports bar that i would be happy to call my local watering hole. 

cont'd below, but first off - as far as pizza goes, tops are total champions! super heavy yet not greasy, and loaded the hell up with tasty toppings, tops does pizza right. we got the new yorker half and halfed with the spartan pizza. steak bites, mushrooms, green pepper, onions and bacon stripes [sic] (actia;;u there were a tonne of spelling mistakes on this menu - @yycist would have a hayday) meets donair meat and banana peppers. it's unruly delicious. it's also close to $40 for an xl (14"").a worth it? yeah, we both had leftovers.

you start getting north and what happens? unfortunately the bars get further and further away. you'd better hope you live next to a fits-all bar that fits you. or, you know, you could just live a lifestyle that doesn't involve having a close to home spot where you can drink, eat, and befriend the other drinkin' eatin' locals... but i don't even want to entertain that as a possibility...

now i say sports bar/dive bar. on first look, tops is surprisingly nice, sporting a giant guitar in the roof. on the ground, the bar counters shadow the outline of the giant guitar. where the fretboard is, is a long bar height table good for conversational seating for up to 8 people. but for some reason i can't help but think that it is merely lipstick on a pig... maybe it was the human feces smeared along and adjacent strip mall glass door, and then piled on the sidewalk below, as i approached tops... maybe.

but tops can't be blamed for that, it wasn't even their business! well, yes it wasn't their business, but can they be blamed? ehn, i have a feeling that's a different story altogether... i don't yet know the denouement."
215,5,Positive,"sucks!!! totally sucks!!!! sucks that i can't change what i get regularly there. so good i get the same thing every time and some how taste better every time! will keep going back again and again.
every one needs to go here!
it's subway but with pizza. i'm getting hungry already and about to head over to custom built pizza...... yum!"
216,5,Positive,"my family and i tried this restaurant for a grad celebration, based on the great reviews on yelp and it sure delivered! our party of 4 ordered a few apps to share as well as 3 mains.
the highlights were the antipasto della casa, margherita pizza and agnolotti. i also need to mention how delicious the tiramisu was - and i'm a chocolate cake kinda girl!
service was also phenomenal - we can't wait to return!!"
217,4,Positive,"always searching for a lunch deal - that's me. luigi's may become my near west side place to go when i am out doing errands and crave some cheezy fresh pizza and a salad.
lunch special - any pizza at 6 inch size with any small salad for $8.99. that is a good deal when the pizza is truly handmade with fresh mozz.
i chose the housemade spicy sausage pizza and the arugula salad. crust was thin and perfect really. (fyi- i am super picky about pizza crust.) sausage was tasty.
 the salad was big for a small salad; it came with lots of caramelized onions, walnuts and fresh goat cheese.
while a 6 in. pizza would not satisfy my husband - for me it is exactly right for lunch.

service was very friendly and prompt even though the place was busy at noon with 80% tables full and one large kid party.

tables have paper covers and crayons- fun!

they were offering some fresh fruit sangrias - which sounded awesome - must go back and try those!"
218,4,Positive,"i am rating this for eat in only. the pizza was awesome!! the loaded fries not so much, it was a very small serving and just bland. we had plenty of drink refills and ate downstairs during a planned event. i gave it a 4 based on the fact that one menu item was great and the other not. i would like to try it again but skipping the fries."
219,5,Positive,"i was here with friends a few weeks back and i must say i was quite impressed by the pizza they serve. they have huge pizza on the display which is quite appetising. 

we ordered mushroom pizza and hot lips (i remember pineapple as one of the toppings). hot lips was quite an amusing name!! they give huge slices of pizza and one slice is like a small pizza you get at regular pizza joints. they are also generous with the toppings they give. one slice is totally worth the price!! i prefer adding extra chilli flakes to my pizza as it adds extra zing to the whole experience of eating a hot slice of pizza. for drinks, i recommend the red ribbon mintt ginger dirnk. anytime during the day in hot summer, it is my favorite drink. it also goes well with the pizza. 

i will go back again and if you are in southside with a bunch of friends or by yourself, you should consider visiting this place for a slice of the huge pizza they serve!!"
220,4,Positive,"my boyfriend and i were so excited for this restaurant to open because it's so close to his house! we have been here three different times and were happy each time. i suggest going on wednesdays for wing night! their wings are great! we also enjoyed the pizza, the crust is awesome. the meatballs and cuban sandwich were just okay...which is why i chose 4 stars rather than 5. they also have a great beer selection!"
221,5,Positive,"i came here after receiving a free pizza at a yelp event.  upper crust had some of the best food at the event so i couldn't wait to have dinner at the restaurant.  

my friend and i came here on a wednesday and were pleasantly surprised it was 1/2 off a bottle of wine day.  i can't remember exactly which wine we ordered, but it was a shiraz and it was good.  we shared a happy hour appetizer of mild wings and a large pepperoni pizza with basil.  it was all so delicious!  

i also came here a different day with my boyfriend and we shared the meatballs with cheese on top and a large pizza with pepperoni, sausage, and basil.  again, it was very tasty!  

 everyone was very friendly and prompt.  i will be back to upper crust!"
222,5,Positive,"seriously, i feel like such a fool for not trying this place sooner. i disregarded it for some hipster spot having a moment, but i was wrong. a pizza place that has mastered crust, that reminds me so much of my favorite nyc spot in the west village. seriously, give this place a try."
223,4,Positive,"clean, nicely decorated pizza place. the margherita is simple and delicious. ingredients look fresh and the service is friendly. every time i go it's in the late afternoon so the place is pretty empty and the service is fast.  i would like to try the bruschetta... have only tried the pizza so far."
224,4,Positive,"i have to say, this may be my favorite wood fired pizza in central phoenix. 

i'll have to try spasso's pizza a few more times to confirm that my infatuation was not the result of a long week, my chemical composition on that particular day, or the peace of a cold beer, but if future experiences are anything like my first, i am a fan! 

the house made mozzarella appetizer is ok. the steak (that my boyfriend ate) was fine. the real star here is the pizza, which had a perfectly chewy crust and the meat combination completed a perfect blend of cheesy saltiness. 

the owner was a little overly chatty, but at the same time, how can i blame him when clearly this restaurant is his pet project. the service was great...i don't think our water glasses were ever empty. 

i have to admit, a small part of my enthusiasm is probably because this restaurant is in town & country mall, which is a terribly under appreciated piece of real estate...i'd love to see this good, family-owned restaurant survive."
