stars,rating,text
1,Negative,"My last visit

Placed a ""to go"" order 3 small pizzas, 2 with pepperoni and 1 with pepperoni and sausage, all with Asiago flavored crust. I walked in to Hungry Howies to pick up my order and the restaurant was empty.  However, it still took over 5 minutes for an employee to acknowledge I was there and  to get my order. 

The pizza honestly was one of the worst take-out pizzas I have ever had from Hungry Howies and the order wasn't even correct. I wish I would have looked at my order prior to leaving the store.  I called Hungry Howies to let them know that not only was the pizza not very good but my order wasn't correct.  The associate who answered the phone response was ""Sorry bout that, not sure who cooked it.  I guess we can cook another"".  After waiting another 20 minutes to cook another pizza I head back up to Hungry Howies and yes, once again my order wasn't correct (wrong flavor crust). Since I wasn't willing to wait another 20 minutes I took the pizza and headed home.

My previous experiences with Hungry Howies has always been hit or miss. I think I will drive a little further to one of the many other pizza places in my area."
1,Negative,"O STARS an Option? 

Used to come here years ago as a young child, raced all kinds of laps weekly (first opened). Over the years this place has gone down hill! The owner and his son are douchers, cocky, and selfish. They don't care about their employees just their customers that are giving the creedy individuals money on some sort. This place is WAY too over priced for some childish electric carts, buy some (real) gas go-karts.. and take one for a REAL race. The employees are unprofessional, they stand around the counters on their phones, and don't pay attention to the race track for a second set of eyes. 

They don't wear gloves cooking pizzas

You're better off going to FAST LAP or somewhere else with GAS go-karts, and more reasonable prices!"
1,Negative,"As a native Chicagoan I grew up going to Giordano's  as well as the other top Chicago style pizza joints.  I know good Chicago pizza - this is NOT it!  The pizza was undercooked and frankly gross.  My husband, myself and my daughter could not eat it.  We even thew out our leftovers the moment we got home.  They are doing Chicago style pizza a disservice.  The chopped salad was delicious.  The mozzarella triangles were great.  The wait for a table was minimal.  The wait for the pizza was 45 mins as expected.  The restaurant was nice.  The staff was nice.  The high chair was even clean (harder to find then you think).  But if a pizza place can't put out amazing pizza, nothing else matters."
1,Negative,"A couple weeks ago, My friends and I arrived in Phoenix, starving, at about 1am with a 12 hour layover. We shuttled to a motel and discovered our only options were Jack in the Box drive-thru (no car) and Gus's. I'm not going to credit this place with an elaborate review. I didn't know pizza could taste this bad. I mean how do u mess up a pizza. I am not a food critic and I am not picky by any means. My friend could only stomach two slices and he can EAT! The pizza was flavorless, tasted like water just like one other reviewer mentioned and upon swallowing, the cardboard box seemed the more edible of the two. I'm not even kidding. 
I must also mention the price. I know beggars can't be choosers. I don't mind paying out the ear for a edible meal when it's a last resort. 
We paid $50. and change including $5 tip for the ""two gnarly pizzas and disgusting chicken wings special"".   
Included in this price was a credit card fee and an after midnight fee."
2,Negative,"Pizza and food was good but the service was lacking. They don't have the ability to handle large orders the day of.  I don't fault them for having a small kitchen but they should have let me know they couldn't handle two extra large and three large pizzas, wings and a salad. Our order took over two and a half hours to receive and we had to go get it after wanting it delivered."
1,Negative,Last night my family at CiCis  Pizza.  We hadn't eaten in this restaurant for about a year and boy have they changed.  The restaurant is under staffed.  We went up to the counter quite a few times and there were not any pizza's.  It's hard to believe you go to a pizza buffet and NO PIZZA.  We waited 20 minutes for a desert pizza to be made.  There were a few people working really hard but they needed more people.  The floor had old napkin and it took quite a few minutes for the 1 person to take our used plates away.  We will never go back.
2,Negative,"Pizzas are salty. All the time every time. I don't know why 
My kids think it's gonna be better next time. No matter what kinda of pizza it's going to be salty. They also use cheddar cheese on most pizzas.  The salads are good and we have had the Pablo Picasso a couple of times.  The dirty monkey drink I ordered was mostly ice so the next one I ordered I asked if I could have ""light ice"" and when she brought me this the glass was just over half full to ""compensate"" for the ""light ice"".  This was odd in my opinion. The first Dirty Monkey I had was so full of ice that it was all that hit my lip as I drank it."
1,Negative,"Thought I'd give them one more chance, tonight still zero hot and ready pizzas and now the customers are stealing sauces when the cashier leaves the counter, which is more often than she's there."
1,Negative,"Doughy pizza with a bad sauce. 

Plus I ordered mozarella sticks and they did not deliver them, charged me for them, and refused a refund. 

Do not support this business."
2,Negative,"I'm giving them one star because they produce pizza that is among the best in the city and another star because they've proven that Corsa Italia can support a dinning scene that is kicked up a notch.  
The prices are a little high for what they offer and the service could be given some pointers and from what I've seen and read on other sites from past employees, the proprietors and management can use an attitude adjustment.  A server belittled the busboy in front of us once when the busboy brought to me a glass of wine that was only half full.  Another time our white wine was room temperature.  We brought it up with our server who reminded me of Yosemite Sam and wouldn't have looked out of place at a Tea Party rally informed me that white wine is served at a higher temperature than beer.  Yes, thank you tips, now can you please replace my 22 degree wine.  While he did correct the situation in the end, we received the cold shoulder the rest of the evening.  When it came time to paying our bill there was a drink missing from it, we informed him and while we didn't expect him to kiss our feet, didn't receive much more than a, ""uh, ya, thanks."" then printed us a new bill.  
There are many new pizzerias that have opened up with great service and while I appreciate their contribution in terms of atmosphere and food, snooty ""QSA"" isn't what St. Clair West needs."
2,Negative,The pizza is ok nothing to brag about and the service sucks had to go to the counter to get my drinks refilled and they looked at me like I had three heads.
1,Negative,"This place has great pizza but my experience with this location has been awful. They either take over an hour to get you a pizza or they don't deliver it at all. The first time I tried to order a pizza from here they ended up being closed because of a management issue and I never got my pizza (I never got charged) but I also had to wait an hour and a half before realizing it was never coming.

The second time I ordered we had to call about delivery and they had the address written down as Camelflower instead of Camelback. Took about 90 mins. 

The third time I tried to order a pizza it took 90 mins before it was delivered and that was only after I called to check in on it. They gave me a free pizza credited to my account as a result. 

Now, I'm sitting here waiting for yet another pizza that was quoted as being delivered in 45 mins.. It has been 90 minutes, again. We called to check in on the pizza (see a trend?) and they said they only had one driver. Now, I'm wondering if my pizza is going to be cold. 

Bottom line, if you can't figure out how to offer delivery then don't offer it. The food is good but the experience is awful. Stop telling people you deliver if you really don't (I could pull off this kind of delivery service as a one man shop). If you're wondering why Domino's or Pizza Hut has been successful it is because they've mastered the art of pizza delivery. Either figure your system out, or give it up. 

If you're wondering if you should try this place then you should drive to the location and enjoy the food. Don't wait for your pizza to be delivered. You might starve."
1,Negative,"Golly, I would tell people not to go here. I simply ask for four pizzas, two with pepperoni, one with olives, and one with pineapple. They gave me only two pizzas, one with pepperoni and olives, the other with pepperoni and pineapple. I can't eat meat. I was with another person, who didn't mind the other topping on his pepperoni. I went back to let them know they made a mistake. I was charged for two more pizzas one with only olives and one with only pineapple. I saw someone tell the cook, how the pizzas should be made. Once I got my two pizzas, they had pepperoni with olives and pepperoni with pineapples. AGAIN! I was on lunch, there was no point for asking to fix this problem again because I had to go back to work. Brought it up to them, ask them if I could just get my money back since I can't eat the pizzas they made me. I was told I could not get my money back only credit. I don't want credit because that was my lunch money to eat. I was told by the employees,""mistakes happen."" After I ask for my money back. Which I understand mistakes do happen, I work in customers service too. But when I see an employee tell the cook how the pizzas should be made, one with only olives and one with only pineapple, and both pizzas still end up having pepperoni on it. That's not just a mistake. Which I still have the receipt that's says cheese pizzas with olives and pineapple."
1,Negative,"DO NOT EAT HERE!!! i purchased a Groupon deal for family meal: large cheese pizza, 20 wings, 2 L soda. WORST pizza EVER!!we ordered over the phone and picked up the order.it was so greasy, the oil soaked through the box onto my car seat. the flavor is so-so-similar to frozen. the cheese was low quality, the crust was blahh, and the worst part: the sauce was thinly spread.the wings were hard, dry, and tasted like it had been sitting under a heat lamp for hours.the soda was the only thing our family can use. we also ordered manicotti,some Beach title pizza, and garlic knots. manicotti was okay. Beach pizza was same as cheese pizza with only meager toppings thinly spread out. the garlic knots were hard enough to toss like a rock.we had to order from Papa John's.it is so true: if a deal is too good to be true, it usually is.."
2,Negative,"I think I expected more from this place because its supposed to be ""New York"" pizza and the decor of the restaurant is decorated very New York-ish.  But I guess it is New York style, thin crust, sliced pizzas ready in the display window... but as for the taste, yeah not so much.  

The couple times I ordered pizza from there, the crust was semi burned with black burn spots on the crust and on the bottom.  The cannolis were just OK and smaller than others I've had.  

Maybe I'm just comparing it too much to the ""real thing"" and being biased.  Word of advice:  Less than a mile down the road is Rocco's NY Pizza... definitely go there instead!!!"
1,Negative,"No place settings - had to steal from empty table.  Dough wasn't cooked all the way, cold and doughy in spots with hot toppings? Frozen pizza kinda quality. Salads were drenched in dressing to the point of soggy lettuce."
1,Negative,"BAD EXPERIENCED EVERRRR!!! never in my life have complained to any businesses but this Domino's Pizza have the bad service and take forever to have the order ready! took me about  1 hour and 45 minutes (or more) to have my order ready! and gave me attitude!!! what kind of service is thissss????? WOULD never come back here again! ever. 

it deserve 0 star but no choice! anyhowwww, the foods are fine though. if you ever consider ordering pizza from this place. just call in and come pick up in 2 hours! many people were complaining and cancelled orders!!"
1,Negative,"IM USUALLY NOT THIS KIND OF GUY BUT SOMETIMES A BUSINESS DESERVES TO BE PUBLICLY SLAMMED FOR A SOLID PATTERN INCOMPETENCE...There isn't a -4 rating??? So I ordered 5 deep dish pizzas, 2 cheese and 3 pepperoni... pretty simple right? Hard to really screw that up I would think? 
I don't know how hard it is to actually take an order and see it through because I've never worked there but I think it would be easy with computers n stuff, or a pen and paper idk maybe it is a hard job..? 
Anyway I had someone go pick the order up, he didn't know exactly what I ordered but when he came back I ended up with 4 pepperoni pizzas and 1 cheese... 

****This has been FIVE TIMES IN A ROW THEY HAVE COMPLETELY GIVIN ME A DIFFERENT ORDER I HOPE THE WORLD SEES THIS AND AVOIDS THE PLACE, drive down the road a bit further and go to another Ceasars, trust me it's worth the gas****
So that's that, ya lost a customer obviously ya don't care because the last two times I got the wrong order I brought it to their attention but yet you all STILL manage to keep a strong track record of screwing up the most important part, THE ORDER!"
1,Negative,"I just tried to order a pizza for delivery and got a phone call from the general manager saying that they don't deliver to where I live in DeForest.  Except they delivered to my house within the last two weeks!  The manager argued with me saying they never have and told me they don't have record of any orders from my phone number, which I updated when I last ordered online and on their delivery map my address is included.  He basically called me a liar to my face, even though the pizza box from their last delivery to my house is still in the garage waiting to go out with the recycling.  If you changed your coverage area fine, but don't be a jerk to a customer and call them a liar.  I have a medical degree and am not some confused idiot.  Then I got an email saying that my order was being made.  The manager said that they don't deal with online stuff in their store.  Someone needs to get on the same page and be consistent.  WORST CUSTOMER SERVICE I've experienced in years!  I will never order from this franchise nor any other in the area and will be sure to pass along to my friends how they treat customers.  I was so excited to find out they delivered here only to be disappointed.  It's a shame too, because their gluten free pizza was pretty good.  Save yourself the grief and go to Salvatore's Tomato Pie's instead.  Way better pizza and way nicer people!!!"
1,Negative,"Customer service from the order taker and driver were decent, but this place serves really, really terrible food. I should have known, but I was drawn by what I thought was an awesome coupon deal. You know how you order delivery, and the food smells good? That's not the case here. It reeked of onions.

The pizza was undercooked and bare. I had the Supreme which was overloaded with diced raw onions and barely had any other toppings. Also, I never thought anyone could screw up Buffalo wings. It's just fried wings with buffalo sauce, but they couldn't even do that. The wings looked unsauced and when I asked the driver about it, he was confident that the sauce was there. After a closer inspection I understood, and it was right then and there that I realized their idea of buffalo sauce is lightly dyed grease. Besides a very faint smidge of color in the grease, there was no hint of buffalo at all. The wings were really old, as if they were reheated and chilled several times. That was most likely the case. I tossed them away fearing food poisoning in my near future.

I am hoping I can stomach the rest of my pizza after reheating it myself. I wish I could get a refund, but I don't want to put up a fight just to hear that they won't provide one. Potential customers, please do yourself a favor and stay clear; the only valuable thing you'd be ordering here is a life lesson."
2,Negative,"Unfortunately, this place could not live up to the hype created. The cheese bread was fine but nothing to write home about. You should not go here when you are very hungry because the pizza takes about 45 min to an hour to prepare. Sadly, there was a mistake in the kitchen with our pizza and we waited for 1 1/2 hour for our pizza to be prepared properly. This would have been forgivable if the pizza lived up to my expectations. It did not. It was not even edible. The only saving grace at this place was the staff. Everyone was pleasant and that means a lot. Although, I'm doubtful the friendly service was enough for me to try again. Very disappointing."
1,Negative,"The coffee is nothing special and the pizza is like eating dry flavorless cardboard. The older guy behind the bar is an A.H., never smiles and is quit rude. McDonald's at least gives you a smile and has decent coffee.  I'll go to St Clair if I want a good coffee served p[politely."
2,Negative,"Tried the pizza for the first time today, I was expecting NY style pizza which it was not. Was with some co-workers, one of the girls asked for the soup of the day as mentioned on the menu, they didn't have one, asked for the free passion bread when dinning in, as mentioned on the menu, they didn't have any because the manager wasn't there and the cooks don't listen to the waiters/waitresses we were told. Overall it was ok."
1,Negative,after ordering two soups and a small cheese pizza and spending 35 dollars my order arrives and I get soup and an everything pizza ? I call and tell them they sent the wrong order they apologize and say they will send the correct order right now do after an hour I call and they say that the phone person that took my order left for the night and forgot to put the order in... then got a little nasty as I was up set them sent another pizza 30 minuteslater... 3 hrs for a pizza and the soup was very salty to the point that I wished I opened a can of soup ... go else were... I guess I didn't learn my lesson
1,Negative,Tried it today.  This pizza did not hold up to the reviews on here.  Bitondo is better and it's close enough to Fresca.  This is not New York pizza. If you go there with this expectation you will be disappointed.  Pizza Nova is better too.
2,Negative,"Came here for my cousins birthday...
OK first its in the Mandalay bay hotel so its pretty loud out there. Next the place is really nice, it has a pretty cool decor that reminded me of little italy. 
So first off the waiter sucked so that means that our service sucked big time. We ordered ice teas and he brought it out like 15 minutes after we ordered it. I had to remind the waiter about our ice teas!!!
Food was bleh, it was not that good, 
OK the pizza sauce was really sweet and it felt like i was eating pizza sauce with sugar. Oh and that huge chunk of mozzarella cheese in the middle made it perfect, ewww the cheese was just in one place. Ever thought of spreading it out????? 
The only thing good here is the bread and butter and the tiramisu. 
I do not think that I will be back  to this place."
1,Negative,Don't expect to get a pizza around dinner time on a Friday. Ordered ours today at 6:30 pm was told 45 mins to an hour and it's 10 pm and still not here. Called at 7:45 asking where it was and was told its being delivered. Called again at 8:15 to find out it was never even sent out but will be the next one delivered. Clearly not the case... Hopefully I get it before tomorrow. If I could rate them a half star I would
1,Negative,Went to Scarborough location. Burnt garlic. Fake Italian food. Loud club music. Do not recommend to anyone with a taste bud or self respect. The Sunday sauce was not. The pizzas are not. The carbonara was oven bake. WTF. And to insult Carbonara even more it was served on Penne!  Go somewhere else.
1,Negative,"Ordered two pizzas Friday night (June 19th). They were delivered quickly, which was great. However, I bit into one of the pieces and pulled out a 4 inch piece of black hair. I proceeded to throw the rest of the pizza away. My husband called to tell them what we had found, indicating we didn't want another pizza delivered (because who would after finding hair?). Their response? An apology and then hung up. No offer of a refund or anything. Horrible! Back to Papa John's for our pizza from now on."
1,Negative,"Worst pizza ever.... I was craving some pizza and since my regular pizza joint down the street was closed... I decided to try this one out... big big mistake.

Their bait there is... 2 cheese slices and a small ( kids) drink for $ 5.99
I opted for to pay extra for one pepperoni slice and ended up paying 9 bucks....

The pizza was a big soggy doughy mess with almost no cheese or toppings.  It was about  80% dough, 10% sauce, 5% cheese and about 3 slices of pepperoni. I could barley choke it down. Ended up throwing most of it away. For having ""pizza"" in their name and that being the selling point of the place... I was very disappointed..  Never again

The restaurant was not very attractive ... mirrors were dirty, tables hadn't been cleaned, trash cans were full and dirty, and the counters along the wall were also dirty."
2,Negative,"Well, ordered pizza with black olives and pineapple. Came with black olives and pepperoni. Since I am a vegetarian that won't work. The salad was OK and cheesecake ok. Nothing special. Very sad excuse for a Streets of NY."
1,Negative,"Decided to try Fatbob's Pizza during the holiday weekend.  Pizza was very greasy, a sign that they are using cheap cheese.  Sauce on the pizza was just average, didn't have much flavor to it.  For the high prices that they charge, I expected better quality.  

Overall, I didn't like the pizza, can't recommend this place."
2,Negative,"Driest pizza we've ever had on both their gluten free & regular crusts, & we consume ALOT of pizza. Premixed 'craft' cocktails, !!! Caesar slams, we asked if it was super anchoviey, waitress 'no', reality yes.... the place looks so great & inviting, though uber disappointing."
2,Negative,I'm from Chicago so this pizza is as close to home as it gets.. but when you consistently get pizza delivered at work and home and the cheese is always sliding to one side of the pizza box tells you that they are consistent in making the same mistake over and over.. I work at a car dealer and we stopped ordering from them on Saturdays bc on a few occasions we got almost 10 or more pizzas delivered the same way I got my pizza delivered last night.. funny thing is I'm sitting at the bar having some beers while my wife and kids were at home when I got this pic. Bar service is always nice. April is awesome.. I just hate paying $30 for a thin crust and getting it delivered this way continuously ...
1,Negative,"Good: I walked in and was greeted by the entire assembly line.

Bad: Everything else. Once they did their company policy greeting, they were real punks. I'll give the young guy an exception. He kept quiet and had to deal with his coworkers longer than I had to. When we ordered, we had a coupon, then asked if we could stack another coupon. They replied with ""No. Because you're already getting like $4 off anyways."" Ok? Be more more of a smart butt next time, please. Then we ordered the pizza. We ordered a 5-meat stuffed pizza and I requested that they don't put cheddar on it, and instead use mozzarella. They were annoyed, then they took a pre made pizza, and literally scraped off the toppings with their hands right in front of us. ....yummy.


Some additional comments:

* You're a pizza place. Pizza is Italian. It's literally an Italian sin to put cheddar cheese on a pizza. Stop with the cheddar cheese, non Italian ""pizza"" makers. 

*And yes, I know how to turn the oven on. Thanks for asking and insulting my intelligence."
1,Negative,"I guess being from Chicago I am a pizza snob. I wanted this pace to be good because it 2 mins from my house however, nothing but bad cheap.pizza. When the sausage tastes like mystery meat yu know there is a problem. Nothing home made here, all out of the freezer or a box. Someone stated they had the best cheese sticks ever, really? The best frozen deep fried cheese sticks? Much better options."
2,Negative,"I thought being a privately owned pizza restaurant they'd have a good recipe. Sadly I was very disappointed. Paid $25 for a medium pizza and wings and that was with the special. The wings were in this kind of breading which was soggy and unfavorable. The pizza lacked much flavor and wasn't very good. Delivery was fairly timely, about 30 mins but then again it was also early Thursday evening. I probably won't be back. For that kind of money I'd rather go elsewhere and get more quality for my dollar."
2,Negative,"We wanted to like Luigi's.  Had been looking forward to trying it out. We felt all but forgotten while there. With small kids, we order our food fast so ordered the drinks, appetizers and pizza at once. They were out of 2 of their 5 appetizers. Appetizer came out just fine but then didn't see the waiter for 30+ minutes until he came with the dessert menu.  This is when we realized our pizza had not been made. After an hour of waiting, got our pizza and drinks refilled once (by then they were half full of water from the ice melting).  Pizza was decent but not good enough to overcome the poor service."
1,Negative,"This restaurant has relocated to the lower level at Square One.
I used to love going here, but since the move, all I can say is, ""I won't be back!""
Half the good stuff they used to carry is gone. The pasta was way better upstairs!
Really gone down hill! 
Won't be back again, ever. 
With all the new choices around the Food Court, I know where I'll be going from now on!
BTW, the pizza slice I had today, because I was with others was terrible. Cold! Instead of tomato sauce it seemed more like a marinara sauce. Awful!
(UPDATE: my daughter was sick after eating the chicken .......... Food poisoning???? Really, not good anymore!)"
1,Negative,"If you listen to 680 News I'm sure you've heard their ads on the radio talking about 50 flavours of wings and amazing pizza ... this is what brought me in.

Placed a pick up order online and when I arrived to pick up was asked what I ordered even though they had a print out of the order. I repeated my order and was told they didn't have the wing flavour ordered that they only had hot and honey garlic. For somewhere that claims 50 flavours I found it disappointing that only 2 were available and wasn't called before I showed up to let me know this wasn't available. Another item ordered they didn't have and I had to wait for my pizza to be made.

The whole experience was bad and when I got home and opened everything up realized they forgot one thing I ordered. I emailed and called (no one answered) the customer service line and have not heard back yet.

I would not recommend this place to anyone and definitely will not be ordering from here again."
2,Negative,"I would give one star but I felt our server and the pizza was great. The thing that threw us off is that we found a hair in our Brussels. We have no intention of getting over on the place but the manager said he inspected the hair and mentioned that none of the workers had that blond strand so maybe it was either my wife's, or it was flying and landed in it due to the ventilation. He didn't charge us for the dish, but he did make us feel uncomfortable like we had intention of getting over on the place, in which we didn't. I may give this place a second chance, of course with only the pizza and beer."
1,Negative,"Ordered a thin crust pizza from here last night.  Was hands down, one of the worst pizzas I have ever had.  It tasted like cardboard.  Was delivered before expected delivery time, but wasn't even close to warm.  Did I mention it tasted like cardboard?  Very disappointing."
1,Negative,Was the worst tasting pizza ever! Very bland.....The ranch was so runny I was  wondering either they let it sit out or added water to cut the cost. The place smelled like sewer and there were bugs everywhere!
2,Negative,"Way too expensive for mediocre pizza and small portioned food. Sorry, but you can spend your money elsewhere."
1,Negative,I wouldn't give this place one star if I had a choice too they are the most rude people I've ever delt with there pizzas are gross. They are very soggy dough is never fresh. I went a couple of times a week and the cook is always outside smoking cigarettes and when he goes back in doesn't even bother washing his hands before he makes my pizza. I will never eat there again in my life couple days later I had the stomach flu from eating there food I suggest you do not eat there at all.
2,Negative,"I have mixed reviews of this place. It's obviously run by kids off for the summer and or a part time job because every time I call I get a prompt answer and half way through my order the person says ""hold on"" a bunch of laughing, then I have to repeat my order. The slotted time for delivery is ALWAYS 45min - 1hr. Today, it arrived within 20 min and the pizza was not cooked thoroughly. The top was fine, the rest was spongy and like wet! 

  Just know what to expect when calling and don't do anything while waiting because it could show up 20-40 min early."
1,Negative,"Can not justify a frozen crust gluten pizza the size of a plate for $16.90 ridiculous! It scary to eat here. 
To top it all off, pizza was burnt. Beyond chard. 
I don't mind paying higher prices but quality has to meet price. 
Ridiculous!"
1,Negative,Waited an hour for the food to come. When it arrived it looked like it was sitting in the drivers trunk for two days. Medium pizza and couldn't stomach a single slice. My girlfriend and I are now out $30 and still hungry. Check your pizza before you pay.. really.
1,Negative,"Their tag line, "" better ingredients, better pizza, Papa John's"", should be changed to "" better pizza, horrible service where the manager hangs up on you, Papa John's""! I was sent an email with a special discount. I followed the link and ordered a pizza for delivery. Like I've done a dozen times before. I'm sure they drivers remember me, I tip well. The promised time of 19-29 minutes seemed great. Ordered at 7:23pm. At 8:20 pm I called to ask about my food. I was placed on hold immediately. 4-5 minutes. The girl finally picked up and I asked about my dinner, gave my name and address.. she seemed confused. She said the address they had for my order was next door to them and they cancelled it. I asked ""why didn't you call me? you have my number."" She couldn't answer, but said she would get a manager. The manager, no name offered, came to the phone after a solid 4 minutes. (This call is now 10 minutes long). In a nut shell he said they thought it was a prank call and cancelled it.  I gave him my address, name and even offered my customer number from the web order. He didn't care. He was equally silent when I asked why didn't he call me to confirm the address? He responded with blaming me for the mix up and HANGING UP ON ME! No apologies,no offer to correct the error. He just hung up. This is not the first time I've had issues with this store. It will be the last. There are 3 other pizza places in the immediate area, they now get my business and money. Good bye Papa."
2,Negative,"Service was great but ,The wait was very long and when we finally got our pizza it was just another mediocre pizza. I would understand if the place was busy but at that time there were two other couples there and already eating! I was very disappointed."
2,Negative,Really like the concept but they sure skimp on the toppings if you get anything other then red sauce and mozzarella. I'll add a pic of my pizza that had large bubbles in it do to the lack of toppings.
1,Negative,"Wanna hear a riddle? Ever notice how every one who eats at guys is drunk? 

You give? Because had they been sober they would notice the blend taste of cardboard overwhelming their delectable palates. It s passable at best. But recently they've outdone themselves. I somehow managed to get ill eating that stuff. I ve never gotten food poisoning from pizza before. This was a first."
1,Negative,"Only had 1 person inside waiting on ppl and at the bar. Was there for 20 mins and no one came to take my order, when all I wanted was a slice of pizza to go (that was already made). 

Terrible service."
1,Negative,"Terrible pizza extremely disappointing especially from a James Beard Chef. The Forager was so greasy and under seasoned. Wonderful ingredients however poor execution, not impressed at all. Will stick to Settebello at least the pizza is seasoned and good!! The bread sticks are a palate killer and ruin your taste buds loaded with grease and spice. Little over priced in my opinion after 2 glasses of wine, beet salad, cheese and charcuterie $100 plus tip, the food and the service were both bland. Step it up we expect more out of a James Beard Chef, especially because Sage is incredible."
2,Negative,"Ugh.  I used to love Papa Johns but this location does not do it justice.  

We have ordered the buffalo chicken pizza in the past when it was first introduced here.  The base is ranch sauce with sliced chicken strips, bacon, onion, cheese and topped with a swirl of buffalo sauce.  Our Buffalo chicken pizza arrived with no buffalo drizzle on top.  Wouldn't they know this is probably the main ingredient which makes it a 'Buffalo' chicken pizza? 

I called to let them know and the manager apologized.  Decided to give them a second chance.  I told them what happened last time.  Again, received the pizza with no buffalo drizzle on top. Seriously?? Even after a phone call to order instead of my normal online ordering they still managed to make this incorrectly.  

Big Fail."
2,Negative,"Pizza review only!!!

1) Their beer tastes good
2) Their entres look like stuff you'd find anywhere else and at least smelled and looked good
3) The place looks nice

BUT...the pizza claiming to be ""Authentic Chicago Deep Dish""...sucks...think Personal Pan Pizza from Pizza Hut...remember the doughy texture, the flavor, the look, etc...then you've eaten Old Chicago's deep sigh...just a waste...AND the personal pan (which the waitress said she 'split' with her friends cuz it was sooooooo much ran me almost $13 and barely filled me up.

However, I would go back to try their other offerings...if I have time."
2,Negative,"My boyfriend and I came to Anthony's Coal Fired Pizza after a terrible experience at Cadillac ranch-which resulted in only one of us getting a drink(mine was ""forgotten"" about as they changed the tap) and no food. So we were rather hungry at this point and made our way to Anthony's about 30 minutes before they closed.To start, their drinks are insanely expensive for a quick bite after a movie-which was all this was supposed to be. However, my frustration from Cadillac got the best of me and I settled on a glass of wine-for $11.00. My boyfriend got a Yuengling which was considerably more reasonably priced.After reviewing the menu, we decided we wanted to make a pizza with prosciutto, mushrooms, and olives. Unfortunately, after ordering our server-who was incredibly warm,helpful, and attentive -came back and told us they were out of the prosciutto so we settled for pepperoni. The pizza, of course, was ""well done"" around the edges, however, the center was considerably underdone. The flavors were great and the pizza would have been excellent had it not been for the undercooked center. Overall, we will probably not be back-we had a total of 3 drinks (1 glass of wine,2 yuenglings) and the pizza and our bill was pushing $60.00 which is more than we had originally expected to spend for a quick bite to eat after a movie.And, as I said before, the pizza, although the flavors were good was undercooked in the center-which did not ruin the pizza entirely but came close to it. I do not feel the need to revisit this establishment."
2,Negative,"My review is a bit overdue seeing as how we actually ordered from Naked Pizza a few weeks ago.

Had some friends over for game 7 of the NBA finals and had been wanting to try out this place. So we called in an order and brought it back. We ordered the Mediterranean, the Farmvil and a plain cheese pizza. We weren't given a crust option so thin is what we got, paper thin.

The ingredients were all really good quality. But the sauce didn't really stand out, and to me, that's the most crucial ingredient.

There's really nothing else in the immediate area to compete with Naked Pizza, business-wise, but I don't really think this place will be a huge success. I'll probably give it another go sometime down the line, but a couple nights ago I opted to drive a little bit out of the way for a better pie, and better value. It's a bit overpriced for what you're getting."
1,Negative,Ordered the calamari and a buffalo chicken pizza with no onions and paid an extra fee for a side of ranch. The calamari was so over cooked that I couldn't chew through it and the pizza had a lot of onions... and they forgot our ranch. Not worth the $44. And don't say you have coke products if you carry pepsi ...
1,Negative,"I do not recommend ever ordering delivery from this location. I decided to give them another chance because the first time I ordered it was football Sunday, took over 2 hours to receive my pizza and it was delivered cold. This time, I was estimated a 28-38 min delivery time. I placed my order at 6:07. It was taken out of the oven at 6:25. I didn't receive my order until 7:25. I called the location right before it arrived and they assured me it would be warm because they keep it under a heating lamp. I have worked in a pizza place. A pizza does not hold up for half a hour under a heating lamp and half a hour in a bag out for delivery. The manager, Sandra, is equally as rude and refused to do anything about the experience. I have complained to corporate and they can't do anything because this is a privately owned business. If you want pizza, you are better off going across the street and getting one from Little Caesars."
1,Negative,Ordered for carry out and we were overcharged.  We were told we needed a coupon.  Don't trust their invoices. Go elsewhere.  The pizza will be better too.
2,Negative,"This is for the pizza to go portion of the restaurant.

The pizzas are supposed to be a quick gourmet pizza, so don't expect to find your typical toppings aside from just pepperoni. There were maybe 4-5 options. The pizzas themselves were just meh. The crust was not that thin and crunchy. For a better late night pizza, secret pizza at the Cosmo is a much better option. Also, the line moves sooo slow."
1,Negative,"If I could give negative stars,  I WOULD!! This was the WORST pizza and wings I've ever had! The pizza dough was still raw and the wings burnt bones... So disappointing!"
1,Negative,"I have visited this Pizza Hut a few times but my last experience pushed me over the edge. I stopped in for lunch-they offer a buffet. $5.99 for all you can eat pasta, pizza, and breadsticks along with one side salad. It's actually a good deal IF, and that's a big if, there is pizza available. 
As mentioned before I have been to this location multiple times for lunch and each time has gotten worse. It is not uncommon for all pizza, pasta, and breadsticks to be gone on the buffet. The employees should know there is going to rush at lunch time and plan accordingly. Not sure if they need to prepare more pizza in advance and keep it warm or have more staff to make pizza for the buffet and other orders but improvements are needed. 
Moving onto the staff, these employees are some of the worst I have ever seen. Drinks are not refilled, plates are not cleared, and checks are not brought. I had to walk to the counter to request more water as well as request my bill. It is not uncommon for tables to remain dirty/piled with plates until there is no other seating available and the staff is forced to clean. 
Long and short this Pizza Hut has a lot to improve on. I would highly recommend avoiding them during lunch."
