rating,text
positive,"I'm so glad I was recommended by friends to this place. This was my first time, and I'll be back! I asked in a VW group I'm in and several people said go here, so I tried it and I'll be back. 

I had an issue with my check engine light that another performance place couldn't figure out but London figured it out quickly and fixed it.  They even took my car next door to get the emissions test. They went above and beyond and for that I'll be back. I'm so glad I found an awesome trustworthy European car mechanic. 

Customer service was great. Prices are great for the level of service. They even have a waiting room with premium channels to help ya be comfy while ya wait. Thanks guys! I'll be back around soon!"
positive,"The best , most honest mechanic I've ever met . Hard working professional . Refer as many people to Narcisso as possible . I no longer dread having my car repaired ."
positive,Highly recommend this shop for muffler and exhaust work. I made an appointment and was in and out in only 15 minutes. Minor repair for a rubber exhaust hanger was treated with the same service as if I was getting a full system. Excellent service!
positive,"Imagine, driving down 15 south and see the Vegas lights and looked down to see a check engine light turn on! Bitter sweet entrance to Vegas... There was no change in drive quality but to make sure I researched several places around the strip. I decided to go to Liberty Tech and Tire, where I found very professional, trustworthy, and timely car repair. I found that the check light code was for a faulty catalytic converter. Rashid gave a very honest solution, where the parts would take 1-2 business days to arrive to Vegas because its usually not stocked and informed me that the best option was to carry on and drive my Subaru as is.  It turns out that some Subaru's activate check lights because of certain atmosphere conditions that Vegas have. I took his word and the next day drove back to the bay area and on the way back along interstate 5 the check light went away. Till this day, it has not came back. If you are looking for a down to earth mechanic that will give you your best option, this is the place to go to!. Rashid's advice save me from getting a costly, unnecessary repair done."
positive,"The check engine light came on of the BFs car so we came in for them to read the code. It's fairly simple, quick and free to do at Autozone. 

They read the code and then printed us out papers of what it means and items we might need and parts that they  have/ can order and those that they cannot. 

This was way more painfree than asking your stealership to read your car and get hustled for a handful of things that they tell you the car needs."
positive,"Good service, reasonable, and no hanky-panky on the deal.

I had the brakes, spark plugs, oil changed, and fluids flushed. Price was reasonable and Anthony even downgraded the cost when the transmission fluid didn't need to be changed.

Impressed."
positive,Great place when my Corolla had a problem in the muffler. Tony and Basil were great in helping me all throughout the repair by finding the cheapest solution and going the extra mile to make sure I left their shop happy! I will definitely return for other repairs as they are both certified by Toyota.
positive,CUT OFF
positive,"I am usually anti-dealership because I have always perceived taking my car to a dealership to be much more expensive than taking it to a random shop to be fixed.  I have a 2001 New Beetle, and my first experience with Camelback VW was a couple years ago, when I went in to get the car's window fixed.  All went well.  Looking to save cash though, I went to a different local shop when it was time to get my car repaired so it could pass emissions.  That place got me to pass emissions for around $350 by replacing the O2 censor on my thingy-ma-bob.  (Hey, I'm a girl, sorry).  It was certainly better than replacing the entire catalytic converter for around $900.  

This year, I've been investing in getting some work done on the car.  I went in for a wheel balance and oil change a couple weeks ago.  The service guy, Frank, found a bunch of stuff wrong with the car's suspension.  The dreaded catalytic converter replacement still needs to happen, too.  I decided to start fixing the suspension one bit at a time since a lot needs to be done.  Frank quoted me for around $550 for that day's work and sent me home with a nice, clean Subaru loaner car for the night.  

I came back the next day to a car that had new arm bushings (hope that's what those thingies are called) in addition to my originally-planned oil change and wheel balance.  They took a bit too long to get the car finished and returned to me.  Frank felt bad for making me wait and knocked some extra cash off the bill and didn't charge me for some of the work that was done.  So I saved around $200 on the overall bill.  

I plan to go back to have more work done on the car soon.  I prefer Camelback VW for oil changes because the quickie-lube places just don't have a knack for doing things right...but that's another review for another time!"
positive,"I needed to get my oil changed and I waited a couple days and did not have time to go to the dealership so I stopped in - plus it's only a couple minutes from my house! There were already two cars getting an oil change, but it was only a couple minutes. They offered me a beverage (actually a couple times, which was nice) and they pulled up my car. They told me my car is usually synthetic oil and asked if I wanted that one, I told them yes. After a couple minutes the young gentleman asked me if I ever had a transmission flush (or something like that). He explained it - even if I did not understand some of it, haha - and told me he can do a discount for it. I told him to go ahead with it. The whole process took less than waiting at the dealership, and I do not have to leave my car! 
Everyone that I encountered (about 4 employees) was professional and welcoming. I will definitely be back when my oil needs to be changed again!"
positive,"Sang took care of me today, changed oil, transmission fluid & tire rotation. Reasonable prices! Son & dad owned business, honest people. Had good conversation in the shop while car was being worked on, would recommend."
positive,"I was helped by Matthew K. I asked to get my check engine light checked out. He went above and beyond by giving me a print out of the diagnosis but not only that, he broke it down to me and explained what it all meant. He also gave me a print out of prices for each items to give me an estimate of how much it would be to fix them. He is awesome!! Thank you Matthew!!"
positive,I just took my truck to these guys cause my check engine light was on and I couldn't pass a smog check without it.when I first got inside I was recently greeted by the owner of the shop with great hospitality felt he was a really cool guy they look at my truck and found that the fuel pump wasn't put on properly from the other place I took my truck to for a new fuel pump well they fixed that and did a diagnostic check on the truck to make sure nothing else was wrong for free I tried to pay for the diagnostic but they said no charge I will be returns to these guys for any of my car repairs I recommend these guys for any of our car care needs oh May I add they have Netflix in the waiting room normally mechanic shops have dr.phil or some crap talk show on but these guys got a 5 star waiting room
positive,"I wish I could remember the name of the gentleman who serviced me during my visit, but really, every man I spoke to was kind and helpful. It was affordable and manageable, especially with their discounts! I was able to have my brake pads replaced; as well as transmission, brake and synthetic oil flushes. Granted that much work is going to be costly, I saved at least $250 by going to Brakes Plus instead of my Honda dealership! I checked! Even when it was difficult on them to pick me back up from work at the end of the day, they figured it out and I appreciated it very much. Those guys work hard! Well worth the time and money!"
positive,I will start by telling you don't go anywhere else for transmission repairs. I went to AAMCO first and they quoted me $2500 to REBUILD my transmission and Jim quoted me $1500 to FIX it. He explained everything to me very clearly. Indian land transmission never even called me back. Don't waste your time and go straight to Jim
positive,"These guys rebuilt the A4LD on my '93 Ranger six months ago, coming highly recommended by a general mechanic buddy.  Except for two minor issues, I'd give them 5 stars - the work was completed promptly and professionally, and they gave me a fair price.  The two minor issues:  1.) While the rebuild (bench work) was perfect and the transmission looks and functions as good as new, the install was sloppy:  the ground wire to my starter was stretched / left loose when it was reinstalled.  The connector burned / broke off two days later, leaving me stranded.  Happily, this happened at home, and I was able to identify the problem pretty quickly and repair it myself (crimped on a new connector and reattached the wire);  2.) This place is busy, and they have grown the business considerably in the past couple of years.  This showed in the communication mix-up between Clyde and Erika that delayed them starting work on my transmission for three days; when I called in to get a status, I learned Erika had been out sick and hadn't relayed my OK to proceed - so a two-day job took five.  Again, no major issue, but it would have been a different story had this been my work vehicle.  That said, I am still a satisfied customer and will return to Pete's when I need transmission work."
positive,"Had a leaking transmission line and they fixed it within a day, ready-to-go. They also do tune-ups, fluid flushes, brakes, regular maintenance, etc. so I know where to go whenever I need something done on my jeep that I can't do. Very friendly staff and Larry in the office is a great conversationalist while you're waiting! These guys know what they're doing and they do it well."
positive,It is never fun to have to take your car in for service when it is broken. My son and I had to our car in for AC repair and needed it done on a Saturday rather than on a weekday.  Gabriel was able to fit us in quickly on a Saturday morning even without an appointment and had the car repaired within a few hours as previously agreed in our estimate.  They even agreed to give us a very nice discount on the repair when we asked.  Thank you Gabriel for your customer service.
positive,"Jack and his team have worked on a few different vehicles I've brought in over the years and here's why I keep coming back. 

Jack tells you what you need and what you can do without. He is upfront about cost and time involved in doing a repair. 

I always take my vehicle here for an inexpensive quick oil change, but if you can't wait while your vehicle is being serviced Justine or someone else will give you a ride wherever and call you when it's ready to be picked up. They will come back and pick you up so no need to figure out how your going to get back to your vehicle. 

My boyfriend also brings his truck in for regular maintenance. Just recently he had some transmission issues and Jack was able to find the issue immediately and get parts ordered right away. The work this shop does is always in a timely manner even if it's a big job to be done. 

I support local businesses and that is just another reason why I keep coming back to this Napa. The staff is also very friendly.

Thanks Jack and everyone at Napa!"
positive,"This review is primarily for the service department, since I'm fortunate enough to work for an employer that furnishes a vehicle for me. Although if I were to consider a purchase in the future, I'd be more than comfortable here.

A trip to a service center is typically anything but simple for me. Part of my job involves managing a fleet of about 18 vehicles. While we use an on-site mechanic for most of our routine work, all of the warranty and heavy duty jobs go here.

For about a year now, I've been coming here with vehicles having a wide variety of issues. From a complete transmission replacement to a thermostat replacement, I can normally get things done here in a reasonable time. We've had things take longer than I feel they should take here and there, but overall the service department does their best for us.

Given the above, I'm well aware that my experience here might be different than most people. My best advice to anyone wanting the best dealership service experience would be to get to know one Service Advisor very well! Schedule regular maintenance through him/her every time, develop a good working relationship with them. I've found that talking to 'whoever' over the phone (at any dealership) will lead to miscommunication and ultimately cause headaches.

One note about the waiting room: They have a Starbucks coffee machine that grinds whole beans fresh for each and every cup, and brews it right there for you. The waiting game is so much more bearable here for that reason alone!

No service department is perfect, but these guys do a good job here."
positive,"I have never seen a dealership's service department close at 8:00 PM.  I can't believe these guys understand that the majority of the population has jobs that are 8-5.  They are AWARE of that fact.  Not to mention they serviced my Ford Fiesta & when I needed a rental they even called me to let me know when one was available.  Then when my car was ready & fixed, I was able to drop off the rental even though they rental guys were gone for the day.  And when I forgot to fill up the tank in the rental they even let me go to a fuel station nearby to fill er up so I wouldn't get charged jet fuel prices for them filling it themselves.  Wow.  Let me also mention that when I looked like I was waiting around for someone, whether it was the rental guy or the service advisor or even the cashier chick, there was always someone who cared enough to ask me if I was okay & if i was waiting on someone & when I told them I was & whom, they said the person would be with me as soon as possible.  Wow again.  No other Service Department at a Ford dealership (OR ANY dealership), whether it be in my hometown of San Antonio, TX, or elsewhere in Arizona, has been so courteous.  None other has left so much of an impression as San Tan Ford Service Dept.  Thank you guys.  

I haven't even touched the subject of how they repaired issues that were otherwise passed off as ""Normal"" with Earnhardt Ford.  I'm not trying to slam Earnhardt, but the very last time I went there twice in a row they said that transmission shuddering & hesitation are normal per Ford.  Now I can't verify that Ford Motor Company was the one telling them it's normal, but I do know that San Tan fixed the issue months after I had to endure a rattly transmission & they fixed it right the first time I told them about it.  Maybe Ford told dealerships to say those things to customers.  I don't know.  One thing's for sure.  No more rattles, no more shudders, no more hesitation from first to second gear.  Sweeeeeet.  The TCM was replaced.  Something I knew about from reading Ford Forums.  They identified the issue & now I am on the road with my own car again with zero issues with the trans.  Am I angry at Earnhardt?  No.  Do I live near San Tan now & want to go to a dealership closer to home for service?  Yup."
positive,"Again 2 Wrenches has been reliable, honest and incredibly helpful in evaluating my car and ensuring it is safe for a move up to the PNW. Will miss these mechanics as it is hard to come by ones that you truly trust. Always reasonable prices and dedicated work. In February 2017 I was told by another mechanic that I would need an entirely new transmission after failing an emissions test. I brought my car to 2 wrenches and they discovered it was just filthy transmission fluid (neglected by other previous mechanic) and cleaned it out and passed my emissions for me, saved me from getting duped into buying a new transmission or a new car. Have recommended to all friends and family. Would give 10 stars if I could."
positive,For some people going to get your car repaired is like going to the dentist. I travel to Montreal frequently. A relative suggested that I go to Canbec for maintenance and repairs on my BMW X5. Manon Pelletier was my service adviser. I needed to have some extensive work done on the car and Manon informed me that parts would have to be ordered from Toronto. Since I only had 2 days to have the work performed they had the parts fedexed and the car was ready ahead of time. Manon was true to her word. Great service professionally done. Best of all the car is riding better than ever. Merci Manon!
positive,"Let me start by saying that I am not a car expert in anyway and therefore cannot speak from a technical perspective about the quality of service they performed.  I can say though when I left, my car did not leak oil and that from a customer service perspective they got it right.  The mechanic was friendly and courteous.  He did recommend that I get my transmission fluid changed and suggested a couple options and the cost but no pressure at all.  I will definitely use them in the future for non-warranty work."
positive,"Recently I had the pleasure of working with, quite simply, the nicest, most professional used car salewoman, ever. 

Wait a moment.  Let's take a second to examine the outrageousness of the single sentence.  When has that last happened?  Never?  But wait...

We all know how painful the car-buying experience can be.  Gosh, that just wasn't the case here.  Susan Lupton, Sales Professional at Acura North Scottsdale, made the experience painless.  Lots of coffee, some pleasant conversation while the suits shuffled paper, and a reasonable deal for the nicest 2012 VW Beetle in town.

Susan was thoroughly professional and made me feel like my time was as important and valuable as hers.  The whole sales process took about 3  1/2 hours, and considering a trade was involved, too, not unnecessarily long.

This is my third Beetle, 6 model years newer than the last.  What great improvements to the car!

On last thing: Susan is responsible for selling me the first car I've ever owned that wasn't a standard shift.  My new car is an automatic.  I just figured, ""...it'll be ok"".  She told me I'd love it!  

The funny thing is, change does happen: the car has it's own version of a ""Tiptronic"" transmission, meaning, when you slide the stick over to the right, you can shift to any gear, 1-6.   This is not a compromise.  This is unbelievably fast and efficient!  I can take a curve, say entering one of the freeways, downshift to 3rd or even 2nd, hit that baby at 45 or 50, instead of 35 or 40...fantastic control!  I have MORE -more!- control / options / torque than on any manual I've ever driven!  
And now I take back every bad thing I've ever said about ""automatic transmissions"" and their drivers.  

I never thought I would be gladly writing a 5 star Yelp review for a car-buying experience, (see my previous post about Scottsdale North VW...) but Susan Lupton at Acura North Scottsdale changed my mind.  She is a no-nonsense professional who will not waste your time.  Highly recommended."
positive,"Ultra Collision far exceeded my expectations! I was not familiar with the step by step procedure of getting my car repaired after a driver ran a red light and smashed the side and back of my car. Steve (owner) navigated the insurance situation and the rental car for me. The workmanship was superior, the job was completed right on time, and my car was detailed in the process. You can trust Ultra Collision! I would use them again in a heartbeat and I will be recommending them to family and friends."
positive,"My overall honest review

So this is my second time buying a car off the lot, and I'm more happy with this decision than I was about the first time. 

I came in on a busy evening and was first helped by Chris
He helped every way possible. Even to renegotiate the payments as best as possible. The very first car I saw was the car I am now driving so I got exactly what I wanted with really bad credit. My down payment was beyond reasonable. The car is beautiful. It does have very high mileage but I love my car!! & I'll take what I can get due to credit and not having more of a down payment, they worked with me.

The process was very quick and easy even with it being busy. He made it a point to offer to fill it up as well ( he forgot so, I had to come back, but he still did it). He really helped me. 

Signing the papers with Luis was good as well. He explained everything to me and made sure I understood what I was signing before we moved on asking questions like "" does that make sense "" it made me feel really good & taken care of.

I was so scared and skeptical about this place because of the reviews. I was so scared of getting stuck with a lemon ( let me not speak too soon )
The only negative thing I have to say about this is
1) they do not respond when it comes to email. Not even to call back and confirm that it was read or even being worked on. So that kind of upsets me because I want to feel confident and I need to be reassured 
2) my USB in the car does not work like the fuse is dead and I feel like they should fix it. 
( i wrote this about a month ago so I'm going to update since having the car for about 2 1/2 3 months.

I still love my car and there are no problems. A check engine light came on and it went away. I have had some problems with my door and door handle in the back of the car, after coming up there three different times for this it was finally taken care of.

I WANT TO GIVE A SPECIAL SHOUTOUT TO LAMAR!!!! 
I PROMISE SINCE HE HAS HELPED ME WITH QUESTIONS AND MAKING SURE WHAT I REQUESTED IS DONE AND I AM SATISFIED, HE HAS CHANGED AN ALMOST 3 STAR TO AN ALMOST 5 STAR JUST WITH HIS CUSTOMER SERVICE.
I have been hung up on by so many different people here, Whoever the lady is that answered the phone was not very nice and all they like to do is transfer and hang up or have you on hold so long you just rather drive up there. Not everyone has the luxury to keep driving places. I work very hard and do overtime all the time and I would appreciate if OpenLot took this into consideration.

I know my review is super long & I WILL update this later and tweak and add a few things I know I am forgetting. Overall, my experience with BUYING the car was good after I had the car and minor things I needed just seemed a little annoying having to deal with certain people and not always being acknowledged when I walked in. 

If you are in the position I was in with not a lot of money and not having best of credit, I sure would recommend this place. I was so scared, but I am here to tell you I think this is a good choice overall with the fixed APR and low terms I was given. I went to a different dealership my family is familiar with and their exact words were "" We can't beat this deal. """
positive,"Absolutely the fastest easiest nicest tow ive ever had 
Took exceptional car of my 68 camaro getting it to the transmission shop. Great rate
Used him a few weeks ago to get my rzr back from the repair shop because i was short on time. 
Shane is the man!"
positive,"We had mostly a great experience purchasing a used car.
Gregg G 5stars...professional, personable, listened to what we needed.  Highly recommend Gregg...he also took care of a light that came on the next day...which leads to 
Service Dept 5stars....promptly took care of the check engine light issue (replaced all spark plugs) and also reprogrammed and set up another key without our mentioning it was part of the sale.
Financing Dept...0 stars....they were pushy on trying to sell the extended warranty, took forever to do paperwork, and were not professional.

I would buy a car from Honda Auto Nation again, but not work with their financing dept."
positive,"The counter, shuttle and return service were great. My only complaint is that I have requested a Kia Rio twice and both times ended up with a Ford Fusion (these have a very rough and jerky transmission) We did get pretty good gas mileage though."
positive,My truck transmission took a crap and AAA sent me Stans Towing. Not only did they get there faster than quoted they were professional and very helpful. Being disabled and stuck on the road is never a good combo but if you are in need dont hesitate to call these guys.
positive,"Easy to get to, easy to deal with. I only come here for my car repairs as I've never felt cheated on the cost or quality of repair. They provide all car repair; foreign and domestic, from air conditioning to transmission work. Only downside is there isn't a rental car place next door. There's several with in a few mile range and of course some will pick up you up at the shop. The staff are easy to deal with, customer service is definitely a priority, and I've always felt that they take ownership of my car problem. On average it takes about three days for major repairs and about a day for basic stuff. I wish they were open on the weekends, but they have a lock box for key drop at night and on the weekends I'll keep coming here and strongly recommend you try this shop."
positive,"Saturday morning, only a few service people at the counter and Ricky Paruch looks up and smiles as if he was waiting for me to walk in. He's not my usual go-to but the check engine light came on so I drove over there without an appointment, He was courteous and professional and had my car in and out quickly. 
While I was there waiting for my car, I decided to go talk to a salesperson about my lease options as my lease was coming to an end later this year. I was introduced to Lisa Chabrier, sat down at her desk and was immediately at home with her. I told her what I liked and disliked about my Beetle and she knew exactly what I needed. I know that car buying can be a long, tedious, exhausting experience. I was with Lisa for 4 hours and I had no idea. Being with her was fun and easy and I have everything I was asking for in a car!
Thanks Ricky and Lisa for a fun Saturday at Camelback VW!"
positive,"Service Department: I have a 2010 Lincoln Navigator that needed an oil change. I took it in to San Tan Ford for the first time to get it serviced. (as Robert Horne Ford in Apache Junction lost my business months before) Staff was very friendly, service was prompt. Then a month later, I notice my vehicle had a puddle of oil underneath right away I contact San Tan Ford about it and the first thing they say, do you want us to send a tow truck for your vehicle or do you feel comfortable bringing it in? I had hubby bring it instead. As he got there they were already waiting for him at the dock. Right away they inspected the vehicle and realized that it was not the engine oil, It was the transmission oil. The hubby got a rental car right away and they kept me in the loop of things as they worked on my vehicle to make sure everything was right. This by far this has been the best experience I have felt in a dealership on how customer service was handled- they could have blown me off like nothing saying that my oil change was done over a month ago. But they took care of my vehicle and clearly explained everything.... Thank you Mr. McKenzie in Service Department! You will be seeing us again, as San Tan Ford has gained my business with your excellent customer service & great communication!!!"
positive,"So about six month ago I got an oil change at a jiffy lube, they told me my rear main was leaking! and I knew I had a transmission leak. So I to my truck to a ""reputable"" transmission shop they had a five star rating and yes they where really nice and had wonderful customer service as they told me the rear main would be a thousand to repair and i need to rebuild my transmission for twenty five hundred dollars or something.
So I went to Midas aka Tony for a second opinion he walks me to my car shows me that the rear main is completely dry shows me the problem with my transmission and repairs it for about a hundred bucks.
Recently needed to pass emissions same story I moved so I'm a good forty five minutes from Tony so I went around the corner they quoted me three fifty to fix it so I dropped my car off at Midas last night left message that my check engine light is on I picked it today total bill 125. 
The staff is real nice genuine and HONEST!"
positive,"I had to choose from a list of insurance-approved body shops to get my car repaired after an accident. Mike's Auto Body was nearby and more highly rated than other convenient options. 
They did not disappoint. The turnaround time was quick (less than 3 days) and they did a great job! My car looks as though the accident never happened and I am quite pleased with the work. They had to fix a large dent and some scraped paint.
The neighborhood the shop is located in is not great (some interesting ""characters"" soliciting in the intersection nearby), but the shop itself is clean and comfortable. I did not feel unsafe going to and from the shop in daylight.
The customer service was excellent, as well. Everyone I interacted with was professional and courteous. I was continually updated with progress on my repairs and they were actually finished a day earlier than expected. I hope I don't need to go back to Mike's for repairs, but I would definitely choose them again in the event of an accident!"
positive,"This is going to be a bit of a bizarre review, since we didn't actually have any repairs done to our car, but we experienced some of the best, most loving customer service from the folks at S&S today. 

We were just driving back into the valley from California when suddenly our transmission was having major issues. Exhausted and flustered, we found ourselves at the nearest auto repair spot, which thankfully turned out to be S&S. Jeff took care of us, and graciously took the time to run tests on our car and even give us cold water bottles. Meanwhile, our crazy two year old was running all over their lobby, destroying displays and generally introducing a lot of noise, but everyone was so kind to him, and one nice man even gave him a hot wheels car. It turned out that the problems with our car were too major and specifically transmission-related for this particular shop, but they referred us to another shop and are even letting us keep are car there for the rest of the weekend before we get it towed to the new place. 

That's all very long winded to say, this place is family owned and operated, and you absolutely feel that from the kind people who work there."
positive,"I have taken my car to Purrfect Auto on two occasions. The first time was to fix the undercarriage of my car that had been dragging on the road and making a rather unpleasant noise. I took my car in to Mike and he got it fixed quickly at a low price.

A couple of months later, in a completely unrelated incident, my transmission became extremely infirm, bordering on death. This was something that I had been anticipating for several years, as I had felt it slipping, and so had many auto mechanics. 

Mike found me a used transmission and had his mechanics install it for me. The job took several days (this is standard for such an intense job), but it was completed ahead of schedule. The cost was not cheap, but it was about as low as you could hope to have a reputable shop perform such extensive work. And getting my car properly fixed saved me from having to buy a new car. Most importantly, my transmission is running great now.

Mike and Zade from Purrfect Auto are smart guys and excellent communicators. I plan to continue taking my car to Purrfect Auto."
positive,"Great service for our Spartan chassis in our Entegra motor home.

Josh was great to work with. Replaced a defective fuel sending unit. Changed oil in generator, Cummins 450 engine and the Allison transmission. 

Charles was our tech. A real pro. We stayed in our coach while they did the work. 

They are on a vey quiet cul de sac in Henderson just outside of Las Vegas. 

This is the place to go for Spartan service."
positive,"The place may not look like much, but Rob is a pro. 

My passenger-side exhaust pipe had rusted clean through and the muffler was hanging on by a thread. The pipe had broken in such a way that hot exhaust was pointed directly at a rubber fuel hose. In short, my car was nearly un-driveable. 

In one day, and with no notice, Rob was able to bend two new stainless steel pipes and fit them to my 2005 Mustang (the dual-exhaust was after-market, and about 8 years old), and he put two new mufflers on, too.

The place is right next to a bus stop, too, which made getting back home and there the next day a breeze. 

Highly recommended. 

One note for people who live in Pittsburgh proper; the bus driver expects you to stand up when you're approaching your stop, even if you've pulled the Stop Request cord. I had to walk a mile because I expected him to stop, you know, at the stop I requested."
positive,"-No Stress, No Haggle-

I've had the pleasure of purchasing my Hyundai Accent from here in the past, and it was a delightful experience.

Ron Marhofer does not pay their sales employees by commission, so you won't be haggling for price. They won't try and play games with you. The price on the car is what you'll pay. There aren't mind games being played here, and they won't waste your time. I enjoy this ideology, they won't keep you there for hours to talk to their boss to get the price knocked down and will even show you the Kelly Blue Book rating to ensure that you'll be paying the lowest price possible. I spent hours looking for a car and they were able to get me a great vehicle at a normal cost, alongside offering me a fair price for my old Honda Civic.

Recently, I needed to take my car in for service. My check engine light was on (I've had my car for a few years now) and I needed an alignment (I hit a pothole this year and it messed with my tire at high speed). I was able to place an appointment online and was able to get my car looked at and fixed in just a few short hours. I also noticed that the service staff follows the same principles as the sales staff, they won't gouge you on price, and  they won't make you pay for anything you don't need.

I will certainly be going back here when I go to look for a new car. It's a satisfying buying experience, unlike other dealerships that leave you with a bad taste in your mouth. I highly recommend this dealership over places that pay their sales employees on commission."
positive,"This is the best place to have your car repaired and or just regular maintenance.   Sean who usually answers the phone to set up appointments...is very knowledgeable and helpful to answer questions and give advice on what's going on with your car.  JP is my mechanic and he is fabulous!!!  I trust him with anything that's going on with my car.  I started seeing JP with my 2003 Volkswagen Beetle and now I have a 2015 Fiat 500 as well as a 2005 Honda Accord.  I try to bring them Key Lime Pie, as an extra thank you...I'm probably due to bring them one!!  I recommend JP and Whitey's to ALL my friends!!"
positive,"After being quoted upwards of $700 to replace a catalytic converter, I was referred to Royal Radiator after getting a second opinion from an independent mechanic. Not only did Royal replace my converter, but they also fixed my annoying, rattling muffler for a grand total of $360! I received two repairs for half the cost. They also had my car ready to go within two hours of delivering the quote. They have just gained another customer, and I am so thankful for mechanics like Ramon and his crew."
positive,"The place to go for exhaust work! Needed muffler replacement was under $100 was quoted over $300 at two other shops
Was quick inexpensive and was extremely satisfied highly recommended"
positive,"I first discovered these grease monkeys on Car Talk's website when I wanted to take my Toyota Highlander in for service at a place other than the Toyota dealership. Precision Imports had rave reviews on both Yelp and Car Talk's websites, so I figured I could trust them.  I have gone in twice and both times they were extremely professional, polite and have fixed my car issues quickly at a reasonable price. They are a little out of my way, but I'll happily drive the extra miles since I fully trust them to give my car the best care.

Here's one example from over a year ago. I took my car into a Toyota dealership for a 30,000 mile check up and they came back with a quote of about $4000 to fix issues with my car that I didn't think even existed, plus my car was running fine! I ignored the Toyota dealership's suggestions. A few months later I drove to Utah, did some off roading and my check engine light came on a day later. I took my car into Precision Imports and they discovered that it was simply some minor alignment issues and fixed it for $45! I asked about the issues Toyota mentioned and they said they didn't find anything like that. Let's see, Toyota told me my car problems about 25,000 miles ago and my car is just fine (FYI: I have over 180,000 miles on my car).

Example two from last week. I took my car into Walmart for an oil change and to check out a slow leak in one of my tires back in February.  They say they can't find anything wrong with my tire and suggest I get a new one. I put off buying a new tire and stick with just filling it up with air about once a week.  My check engine light goes on again. I took it in to Precision Imports for my next oil change and to see if they find anything wrong with my tire. Of course they do. They found a four inch nail in the tire, patched it up and the slow leak is gone. Oh, they plugged in something that Walmart probably left unplugged too. $72 for an oil change, patched tire and to check out and fix the check engine light situation.

I don't know much about cars, but these guys...these are good guys."
positive,"I cannot recommend Mike's Auto Body enough! My husband had his car repaired here earlier this year and told me there was no other place to go after his experience there. 

I got hit at the grocery store parking lot and I was shaken up and irritated. The woman who hit me insisted on paying out of pocket so I went to Mike's to get an estimate the same day and they were able to squeeze me in. I was able to get the estimate to the woman who hit me, she sent me a check, and I got an appointment for the next week at Mike's, and I was in and out in ONE DAY. They timed everything perfectly with ordering the parts and prepping everything before I even got there. I worked with Ben and he was friendly, accommodating, and provided high quality service. My door was perfectly repaired and when I got in my car it was clean and shiny and felt years younger! My job requires me to bring a lot of mud on my boots so my car was pretty dirty, but after the treatment at Mike's it was spotless! I am beyond impressed with my experience!"
positive,Russ came thru and did a diag to pinpoint the problem with my truck and why it was running too lean. He was able to fix the problem in less than 20mins and went over the causes of the problem with me and how I could prevent and maintain it. I definitely recommend him!  Fast and professional service. No more check engine light and the truck runs great now.
positive,This is the best place to get your car repaired. Damon and Chris changed my break lights for me. I really appreciate there service I arrived at 5:59pm and the shop closes at 6 pm. They could have told me to come back in the morning for service but they chose to help me. Thanks guys!
positive,"Prompt and excellent service. Took me under my car to show me my damaged muffler. I appreciated that! As a woman I am always concerned about being taken. 
They replaced my muffler quickly and efficiently for a fair price. I was in and out in 45 minutes including inspection. 
Thanks Midas!"
positive,"Being a Las Vegas Native, this is the first HONEST mechanic I've ever come across. I first came here before my car registration renewal because of their competitive price for smog checks. The waiting room was packed and full of loyal customers. My husband went back a second time to get the transmission oil flushed, an oil change, and have the battery terminal cleaned which they did all for $100. Keep in mind the last time I got a transmission oil flush, I got ripped off and was charged $200 (I won't put the company on blast). The receptionist is friendly and so is every employee I came across. It's a shame the only ""one star"" review I found below was from a fellow that didn't even get a service, he was just in a rush and not satisfied they couldn't accommodate his restricted time frame. USA Auto Service is definitely a company I will be referring all of my family to."
positive,I had Sahara Muffler install a MagnaFlow  muffler on my 2003 Gmc Duramax.  They did a nice install at a very fair price. They even took me home and picked me up!  I wanted the exhaust  tip a little higher. I went back the next day. They re adjusted it for free.
positive,"Recently, my car was involved in an accident with some damage to the rear right bumper and fender and needed to be repaired.  My husband decided to go online and read reviews on various shops in our area including the dealership we bought the car from.   It seemed Valley East popped up and caught his attention the most so he decided to stop in and take a look at their work before we did any repairs to our car.  

I'm so glad he did.  We got our car back on Monday and I have to say I am impressed with the job they did.  Not only does the car look as it did before the accident, they seal coated the entire car before returning it to us.  

The shop is run my two guys that definitely know what they are doing.  Their quote to us was also almost $500 less then one of the other places we received a quote from.  Not only did we save money using them,  you can't even tell the was ever any damage done.  

So if you had an accident and you need your car repaired Check them out before you go anywhere else.  I guarantee you won't be disappointed."
positive,". I called  2  or 3 other shops before finding them on my Yelp app. The other shops left me confused and worried about what to do next. My car had been in a nasty accident. It looked bad and I was really worried about driving it. Once I talked with Rob Jr. I felt 100x better.  Rob and Rob Jr. went the extra mile to make sure I understood the process of getting my car repaired and they helped to cut through the double-talk that my insurance company was giving me about coverage. They even helped me find a rental car while my car was being worked on.  When my car was deemed a total loss by my insurance company, they still kept in contact to make sure I understood what was going to happen next. They explained the paperwork my insurance company sent  to me and walked me through the next steps. I had never been in an accident that bad before and this one happened just before Christmas so I couldn't have been more stressed out. They made things so much easier.  Throughout the process, they were always kind, patient and honest with me about everything. I honestly don't know what I would have done without their help. Thank you guys so much!"
